2909,11,projection_yz,550,1786493200.0,1335824100.0,1163547800.0,5957925.5
2909,11,projection_zx,550,1786581800.0,1335872100.0,1163576000.0,5957926.5
1461,15,projection_xy,750,53406870000.0,43785980000.0,36797886000.0,101817030.0
1461,15,projection_yz,750,53815060000.0,44003144000.0,36906398000.0,101817030.0
1461,15,projection_zx,750,53528400000.0,43859395000.0,36835295000.0,101817040.0
6466,24,projection_xy,1200,40179510000.0,34055390000.0,31798350000.0,116216296.0
6466,24,projection_yz,1200,40180335000.0,34055920000.0,31798675000.0,116216390.0
6466,24,projection_zx,1200,40182268000.0,34056970000.0,31799333000.0,116216340.0
2531,19,projection_xy,950,10821215000.0,8145707000.0,7227504000.0,31756200.0
2531,19,projection_yz,950,10824055000.0,8147263500.0,7228457000.0,31756198.0
2531,19,projection_zx,950,10821122000.0,8145656300.0,7227473400.0,31756198.0
929,23,projection_xy,1150,259079180000.0,154172740000.0,120327960000.0,284267360.0
929,23,projection_yz,1150,250407010000.0,150457880000.0,118378136000.0,284267260.0
929,23,projection_zx,1150,256387840000.0,153322910000.0,119983686000.0,284267170.0
4126,10,projection_xy,500,2757591000.0,2100918100.0,1759749800.0,6659298.0
4126,10,projection_yz,500,2757469700.0,2100851700.0,1759712800.0,6659296.0
4126,10,projection_zx,500,2757599000.0,2100924700.0,1759752600.0,6659297.0
492,25,projection_xy,1250,1079174200000.0,781179500000.0,693596900000.0,1805572900.0
492,25,projection_yz,1250,1045629100000.0,720657450000.0,643205000000.0,1805573000.0
492,25,projection_zx,1250,1129305600000.0,784287200000.0,688686600000.0,1805572400.0
404,22,projection_xy,1100,1024802800000.0,710896400000.0,669993800000.0,3243950800.0
404,22,projection_yz,1100,702833900000.0,613951140000.0,617398700000.0,3243951900.0
404,22,projection_zx,1100,1607239300000.0,1053372250000.0,915855970000.0,3243952000.0
3828,15,projection_xy,750,4350068700.0,3237197800.0,2835191600.0,13028642.0
3828,15,projection_yz,750,4350182000.0,3237259000.0,2835229400.0,13028642.0
3828,15,projection_zx,750,4350161400.0,3237248800.0,2835222800.0,13028640.0
315,15,projection_xy,750,487962740000.0,476733080000.0,529917100000.0,8867991000.0
315,15,projection_yz,750,295891630000.0,293126050000.0,333306600000.0,8867991000.0
315,15,projection_zx,750,415685200000.0,412442920000.0,462393000000.0,8867990000.0
982,51,projection_xy,2550,400955770000.0,413803580000.0,419603680000.0,2035293000.0
982,51,projection_yz,2550,423956640000.0,431021600000.0,431134800000.0,2035291500.0
982,51,projection_zx,2550,424395870000.0,431374700000.0,431454650000.0,2035292200.0
708,28,projection_xy,1400,498000460000.0,349091040000.0,278600800000.0,699079600.0
708,28,projection_yz,1400,481403730000.0,342704260000.0,275437620000.0,699079550.0
708,28,projection_zx,1400,490056020000.0,345963720000.0,277212860000.0,699079740.0
15909,19,projection_xy,950,8927989000.0,7487673000.0,7070706700.0,38679084.0
15909,19,projection_yz,950,8926199000.0,7486556000.0,7069969000.0,38679084.0
15909,19,projection_zx,950,8927861000.0,7487536000.0,7070597600.0,38679084.0
11272,14,projection_xy,700,4027924500.0,3034222000.0,2684880400.0,13009195.0
11272,14,projection_yz,700,4027310000.0,3033867000.0,2684654000.0,13009196.0
11272,14,projection_zx,700,4027042000.0,3033736400.0,2684582100.0,13009195.0
6019,15,projection_xy,750,1664303000.0,1252147200.0,1096297600.0,5736089.0
6019,15,projection_yz,750,1664319900.0,1252158100.0,1096304500.0,5736089.5
6019,15,projection_zx,750,1664283800.0,1252137200.0,1096291800.0,5736089.0
7019,21,projection_xy,1050,6439176700.0,4876853000.0,4323909000.0,20775312.0
7019,21,projection_yz,1050,6439038000.0,4876777000.0,4323864000.0,20775320.0
7019,21,projection_zx,1050,6439133700.0,4876829000.0,4323893000.0,20775322.0
6387,17,projection_xy,850,2392343600.0,1797256800.0,1571853400.0,7828550.5
6387,17,projection_yz,850,2392304000.0,1797234600.0,1571840800.0,7828550.0
6387,17,projection_zx,850,2392383200.0,1797278100.0,1571866000.0,7828549.0
1621,25,projection_xy,1250,31292213000.0,25717750000.0,23317768000.0,87151550.0
1621,25,projection_yz,1250,31229977000.0,25680353000.0,23294290000.0,87151560.0
1621,25,projection_zx,1250,31243400000.0,25688560000.0,23300082000.0,87151544.0
787,27,projection_xy,1350,658098360000.0,473153540000.0,407245360000.0,1236319700.0
787,27,projection_yz,1350,688372300000.0,495856300000.0,421895470000.0,1236319700.0
787,27,projection_zx,1350,747885000000.0,504482370000.0,423267140000.0,1236319500.0
512,25,projection_xy,1250,945411100000.0,661529400000.0,584245100000.0,2058904000.0
512,25,projection_yz,1250,1140477800000.0,783646900000.0,664856000000.0,2058903900.0
512,25,projection_zx,1250,743651400000.0,583676000000.0,537896100000.0,2058904200.0
7299,18,projection_xy,900,4593609000.0,3448749300.0,3039361800.0,15014168.0
7299,18,projection_yz,900,4593597000.0,3448742000.0,3039357400.0,15014166.0
7299,18,projection_zx,900,4593827000.0,3448866800.0,3039433500.0,15014168.0
6278,16,projection_xy,800,4185880000.0,3129560800.0,2718139100.0,11487581.0
6278,16,projection_yz,800,4186156000.0,3129711000.0,2718229200.0,11487582.0
6278,16,projection_zx,800,4185871400.0,3129556500.0,2718137000.0,11487582.0
2585,16,projection_xy,800,6940991500.0,5177496600.0,4572657000.0,19156780.0
2585,16,projection_yz,800,6939938300.0,5176929300.0,4572312600.0,19156784.0
2585,16,projection_zx,800,6941098500.0,5177557500.0,4572694500.0,19156780.0
890,46,projection_xy,2300,302664400000.0,293334650000.0,285851300000.0,1201519700.0
890,46,projection_yz,2300,289550370000.0,284213350000.0,279887150000.0,1201519700.0
890,46,projection_zx,2300,300062080000.0,292535440000.0,285432900000.0,1201518100.0
3274,14,projection_xy,700,3061884000.0,2310989600.0,2024722400.0,11109401.0
3274,14,projection_yz,700,3061791000.0,2310938000.0,2024690800.0,11109401.0
3274,14,projection_zx,700,3061956400.0,2311029200.0,2024745600.0,11109401.0
3094,16,projection_xy,800,72024736000.0,85561230000.0,98298290000.0,996331260.0
3094,16,projection_yz,800,66655300000.0,79981410000.0,93096010000.0,996331400.0
3094,16,projection_zx,800,70879140000.0,84226700000.0,96842500000.0,996331200.0
920,21,projection_xy,1050,175084800000.0,118978250000.0,90460700000.0,166780100.0
920,21,projection_yz,1050,173197230000.0,118173150000.0,90077454000.0,166780100.0
920,21,projection_zx,1050,173924960000.0,118408160000.0,90161290000.0,166780140.0
9224,4,projection_xy,200,2211021800.0,1684050200.0,1475929100.0,6715017.0
9224,4,projection_yz,200,2211260000.0,1684175200.0,1476003200.0,6715017.5
9224,4,projection_zx,200,2210954800.0,1684013700.0,1475908100.0,6715017.5
595,25,projection_xy,1250,578322040000.0,410979930000.0,311558770000.0,556232450.0
595,25,projection_yz,1250,600510700000.0,420260940000.0,315413300000.0,556232260.0
595,25,projection_zx,1250,616166300000.0,429358100000.0,320310770000.0,556232100.0
2768,31,projection_xy,1550,61848170000.0,56468316000.0,55437560000.0,317072300.0
2768,31,projection_yz,1550,61845830000.0,56467333000.0,55437177000.0,317072160.0
2768,31,projection_zx,1550,61910884000.0,56510450000.0,55466455000.0,317072100.0
1684,20,projection_xy,1000,98818564000.0,84541630000.0,74850770000.0,220197180.0
1684,20,projection_yz,1000,98924790000.0,84602900000.0,74883310000.0,220197220.0
1684,20,projection_zx,1000,98916750000.0,84598380000.0,74882360000.0,220197170.0
904,19,projection_xy,950,524975640000.0,363362160000.0,276945370000.0,522597000.0
904,19,projection_yz,950,582434100000.0,389510530000.0,289059960000.0,522597250.0
904,19,projection_zx,950,551198700000.0,377557200000.0,284140830000.0,522597200.0
1004,24,projection_xy,1200,310658530000.0,155198980000.0,103159910000.0,175947120.0
1004,24,projection_yz,1200,310481650000.0,154870530000.0,102969300000.0,175947170.0
1004,24,projection_zx,1200,309103920000.0,154663580000.0,102947640000.0,175947120.0
6499,14,projection_xy,700,3206363100.0,2428226600.0,2150559700.0,11200506.0
6499,14,projection_yz,700,3206378200.0,2428234000.0,2150563300.0,11200502.0
6499,14,projection_zx,700,3206547200.0,2428327400.0,2150620400.0,11200506.0
98,16,projection_xy,800,574148200000.0,769410000000.0,976487400000.0,55188697000.0
98,16,projection_yz,800,584510400000.0,802692700000.0,1044219700000.0,55188705000.0
98,16,projection_zx,800,600291900000.0,829938800000.0,1085679340000.0,55188710000.0
1511,28,projection_xy,1400,93551350000.0,82008210000.0,78007610000.0,313784420.0
1511,28,projection_yz,1400,94383090000.0,82553330000.0,78368740000.0,313784350.0
1511,28,projection_zx,1400,94259690000.0,82472040000.0,78315400000.0,313784220.0
231,24,projection_xy,1200,593423800000.0,620754300000.0,719621000000.0,8950085000.0
231,24,projection_yz,1200,882681840000.0,902267500000.0,1009494300000.0,8950087000.0
231,24,projection_zx,1200,632968000000.0,687743960000.0,803410700000.0,8950088000.0
1655,38,projection_xy,1900,133460360000.0,131158925000.0,132846220000.0,722124600.0
1655,38,projection_yz,1900,133400090000.0,131113574000.0,132813240000.0,722125060.0
1655,38,projection_zx,1900,133225325000.0,130985615000.0,132722500000.0,722124700.0
3928,21,projection_xy,1050,19601727000.0,15499600000.0,14138641000.0,74130990.0
3928,21,projection_yz,1050,19587660000.0,15491469000.0,14133480000.0,74131016.0
3928,21,projection_zx,1050,19581209000.0,15487657000.0,14131040000.0,74130984.0
413,22,projection_xy,1100,225463220000.0,298033500000.0,377509540000.0,8482063000.0
413,22,projection_yz,1100,234430190000.0,315179400000.0,404255640000.0,8482061000.0
413,22,projection_zx,1100,247794340000.0,329643100000.0,417639560000.0,8482062000.0
13781,10,projection_xy,500,2495199000.0,1901664600.0,1684649500.0,8609125.0
13781,10,projection_yz,500,2495332600.0,1901737200.0,1684694100.0,8609126.0
13781,10,projection_zx,500,2495302000.0,1901719600.0,1684682500.0,8609127.0
2001,13,projection_xy,650,3917140000.0,2956248000.0,2617583600.0,12684135.0
2001,13,projection_yz,650,3916925700.0,2956131600.0,2617511200.0,12684132.0
2001,13,projection_zx,650,3917067800.0,2956210000.0,2617558300.0,12684132.0
1132,20,projection_xy,1000,144623530000.0,105997860000.0,82536700000.0,187500770.0
1132,20,projection_yz,1000,145388240000.0,106404660000.0,82741180000.0,187500800.0
1132,20,projection_zx,1000,145488000000.0,106424660000.0,82747590000.0,187500780.0
338,21,projection_xy,1050,376366430000.0,378330000000.0,425096840000.0,3640245000.0
338,21,projection_yz,1050,366727360000.0,379321400000.0,427113600000.0,3640245800.0
338,21,projection_zx,1050,378630830000.0,368137140000.0,410060060000.0,3640244700.0
14240,14,projection_xy,700,4863330000.0,3834303700.0,3493826600.0,18474754.0
14240,14,projection_yz,700,4863008000.0,3834129700.0,3493720800.0,18474754.0
14240,14,projection_zx,700,4863231000.0,3834253300.0,3493798000.0,18474754.0
242,20,projection_xy,1000,331718070000.0,412973900000.0,510491400000.0,9328429000.0
242,20,projection_yz,1000,327315460000.0,397023380000.0,488838920000.0,9328429000.0
242,20,projection_zx,1000,321664900000.0,398695830000.0,493293270000.0,9328429000.0
1350,20,projection_xy,1000,51809130000.0,43532070000.0,38033110000.0,135058850.0
1350,20,projection_yz,1000,51806860000.0,43538810000.0,38046300000.0,135058820.0
1350,20,projection_zx,1000,51950270000.0,43623838000.0,38093574000.0,135058850.0
2374,33,projection_xy,1650,50908920000.0,45510697000.0,43904290000.0,209985470.0
2374,33,projection_yz,1650,50910347000.0,45510803000.0,43904140000.0,209985460.0
2374,33,projection_zx,1650,50880442000.0,45492265000.0,43892090000.0,209985400.0
501,33,projection_xy,1650,529841850000.0,581055300000.0,644770370000.0,4357225500.0
501,33,projection_yz,1650,710342930000.0,735687340000.0,777504200000.0,4357225500.0
501,33,projection_zx,1650,559264200000.0,595709130000.0,656998200000.0,4357225000.0
1340,16,projection_xy,800,54189765000.0,41100304000.0,32543183000.0,94050480.0
1340,16,projection_yz,800,54219670000.0,41107230000.0,32540461000.0,94050460.0
1340,16,projection_zx,800,54308000000.0,41150840000.0,32562975000.0,94050490.0
979,22,projection_xy,1100,132482570000.0,103329790000.0,82459620000.0,241958050.0
979,22,projection_yz,1100,132645970000.0,103395640000.0,82459920000.0,241958050.0
979,22,projection_zx,1100,133076670000.0,103802600000.0,82762960000.0,241958000.0
1015,13,projection_xy,650,280750300000.0,93212860000.0,49195650000.0,28519468.0
1015,13,projection_yz,650,281686050000.0,93404320000.0,49254404000.0,28519480.0
1015,13,projection_zx,650,279394780000.0,92876280000.0,49075155000.0,28519470.0
325,25,projection_xy,1250,541653040000.0,669184700000.0,805504160000.0,11292979000.0
325,25,projection_yz,1250,596983200000.0,744975500000.0,900300100000.0,11292980000.0
325,25,projection_zx,1250,550449100000.0,696775930000.0,859909300000.0,11292981000.0
3452,38,projection_xy,1900,65657100000.0,67688948000.0,69710905000.0,394636500.0
3452,38,projection_yz,1900,65640910000.0,67669025000.0,69694490000.0,394636260.0
3452,38,projection_zx,1900,65623548000.0,67655913000.0,69685070000.0,394636200.0
2852,14,projection_xy,700,8737716000.0,6751234600.0,5992880000.0,26236242.0
2852,14,projection_yz,700,8735286000.0,6749828600.0,5992010000.0,26236240.0
2852,14,projection_zx,700,8734983000.0,6749672400.0,5991915000.0,26236234.0
1787,10,projection_xy,500,37671215000.0,18646462000.0,12614446000.0,23028042.0
1787,10,projection_yz,500,37682750000.0,18644617000.0,12612822000.0,23028044.0
1787,10,projection_zx,500,37542117000.0,18612193000.0,12601601000.0,23028040.0
674,11,projection_xy,550,108636120000.0,144301100000.0,183159640000.0,5359140400.0
674,11,projection_yz,550,108412580000.0,143782600000.0,182331820000.0,5359140400.0
674,11,projection_zx,550,109878215000.0,146366500000.0,186454790000.0,5359142000.0
1906,28,projection_xy,1400,77764890000.0,70937440000.0,69333565000.0,337480130.0
1906,28,projection_yz,1400,77824290000.0,70976600000.0,69360010000.0,337480260.0
1906,28,projection_zx,1400,77469600000.0,70731310000.0,69190980000.0,337480350.0
926,57,projection_xy,2850,280154280000.0,280778900000.0,279931260000.0,1168530800.0
926,57,projection_yz,2850,275275100000.0,277226650000.0,277523040000.0,1168532900.0
926,57,projection_zx,2850,279359100000.0,280207800000.0,279549180000.0,1168531600.0
4513,22,projection_xy,1100,20590717000.0,16900658000.0,15739904000.0,72877630.0
4513,22,projection_yz,1100,20581706000.0,16895485000.0,15736630000.0,72877630.0
4513,22,projection_zx,1100,20583960000.0,16896741000.0,15737419000.0,72877600.0
601,26,projection_xy,1300,539255180000.0,494887930000.0,474275350000.0,1888958200.0
601,26,projection_yz,1300,621014900000.0,556945500000.0,517653530000.0,1888958600.0
601,26,projection_zx,1300,641002000000.0,572039300000.0,527611360000.0,1888958100.0
6591,27,projection_xy,1350,25893323000.0,22506440000.0,21446960000.0,93059544.0
6591,27,projection_yz,1350,25903071000.0,22512652000.0,21451106000.0,93059600.0
6591,27,projection_zx,1350,25902737000.0,22512433000.0,21450950000.0,93059576.0
2327,10,projection_xy,500,41840690000.0,31364956000.0,23949519000.0,49317840.0
2327,10,projection_yz,500,41937514000.0,31418792000.0,23977777000.0,49317840.0
2327,10,projection_zx,500,41798290000.0,31348617000.0,23945339000.0,49317836.0
12682,23,projection_xy,1150,3425918700.0,2612906200.0,2319522300.0,12182206.0
12682,23,projection_yz,1150,3425981700.0,2612940300.0,2319542300.0,12182199.0
12682,23,projection_zx,1150,3425921800.0,2612907800.0,2319523000.0,12182197.0
1291,17,projection_xy,850,23049484000.0,19140735000.0,16991614000.0,53568868.0
1291,17,projection_yz,850,23058153000.0,19145837000.0,16994495000.0,53568880.0
1291,17,projection_zx,850,23062186000.0,19147772000.0,16995187000.0,53568876.0
12738,19,projection_xy,950,3917359900.0,2994170600.0,2672182500.0,13461287.0
12738,19,projection_yz,950,3918155500.0,2994609000.0,2672451000.0,13461287.0
12738,19,projection_zx,950,3918098000.0,2994575000.0,2672429800.0,13461289.0
1066,8,projection_xy,400,3698582000.0,2871662000.0,2561326300.0,14631893.0
1066,8,projection_yz,400,3698854100.0,2871833000.0,2561438200.0,14631894.0
1066,8,projection_zx,400,3698468600.0,2871605000.0,2561295400.0,14631895.0
10201,13,projection_xy,650,2722081000.0,2120578300.0,1901889500.0,9428774.0
10201,13,projection_yz,650,2722177000.0,2120627700.0,1901918800.0,9428777.0
10201,13,projection_zx,650,2722193200.0,2120635300.0,1901922700.0,9428776.0
6815,31,projection_xy,1550,11080349000.0,10851035000.0,10948176000.0,60325740.0
6815,31,projection_yz,1550,11077862000.0,10849357000.0,10947030000.0,60325772.0
6815,31,projection_zx,1550,11075931000.0,10848267000.0,10946359000.0,60325708.0
984,36,projection_xy,1800,299302200000.0,301431320000.0,298649060000.0,1017928450.0
984,36,projection_yz,1800,291206040000.0,295351750000.0,294387350000.0,1017929400.0
984,36,projection_zx,1800,300140360000.0,302115520000.0,299159320000.0,1017929500.0
6635,14,projection_xy,700,4844065300.0,3779472600.0,3398083600.0,18802262.0
6635,14,projection_yz,700,4844341000.0,3779628800.0,3398179800.0,18802258.0
6635,14,projection_zx,700,4843427300.0,3779119600.0,3397866000.0,18802262.0
7368,14,projection_xy,700,2471108900.0,1886345500.0,1663740300.0,9507840.0
7368,14,projection_yz,700,2471032000.0,1886302300.0,1663713800.0,9507844.0
7368,14,projection_zx,700,2470997200.0,1886283800.0,1663702300.0,9507843.0
3299,15,projection_xy,750,7919633400.0,6300981000.0,5741674000.0,30278504.0
3299,15,projection_yz,750,7922862000.0,6302907000.0,5742913000.0,30278518.0
3299,15,projection_zx,750,7925205000.0,6304257000.0,5743761400.0,30278514.0
4297,14,projection_xy,700,2993009400.0,2282856700.0,2020039300.0,10787220.0
4297,14,projection_yz,700,2993155000.0,2282938600.0,2020090400.0,10787221.0
4297,14,projection_zx,700,2993005800.0,2282856000.0,2020038700.0,10787222.0
1950,15,projection_xy,750,12015405000.0,9263548000.0,7973781000.0,27559204.0
1950,15,projection_yz,750,12023648000.0,9268220000.0,7976578000.0,27559202.0
1950,15,projection_zx,750,12011056000.0,9261217000.0,7972513000.0,27559204.0
557,24,projection_xy,1200,455745960000.0,396235370000.0,348235400000.0,1210823700.0
557,24,projection_yz,1200,370854070000.0,344887160000.0,315527300000.0,1210823200.0
557,24,projection_zx,1200,389566560000.0,353376630000.0,322173900000.0,1210823700.0
5701,13,projection_xy,650,2206476800.0,1682316200.0,1476555400.0,7998139.0
5701,13,projection_yz,650,2206762500.0,1682472300.0,1476649200.0,7998140.5
5701,13,projection_zx,650,2206808000.0,1682497400.0,1476664300.0,7998141.5
9293,27,projection_xy,1350,2606035200.0,2108376300.0,1932852400.0,11146940.0
9293,27,projection_yz,1350,2606143500.0,2108438900.0,1932891400.0,11146937.0
9293,27,projection_zx,1350,2606208000.0,2108471000.0,1932911100.0,11146934.0
1506,23,projection_xy,1150,69450300000.0,54528630000.0,42508575000.0,84924730.0
1506,23,projection_yz,1150,69686000000.0,54665630000.0,42581550000.0,84924690.0
1506,23,projection_zx,1150,69736850000.0,54689694000.0,42590190000.0,84924730.0
296,21,projection_xy,1050,1085097300000.0,983524840000.0,1029952200000.0,6808645000.0
296,21,projection_yz,1050,1076676700000.0,959871100000.0,991178600000.0,6808643600.0
296,21,projection_zx,1050,2236790900000.0,1663963600000.0,1570771600000.0,6808646000.0
1176,21,projection_xy,1050,39037264000.0,30477654000.0,24903748000.0,73872536.0
1176,21,projection_yz,1050,39078126000.0,30503680000.0,24920224000.0,73872536.0
1176,21,projection_zx,1050,38951970000.0,30435910000.0,24885565000.0,73872536.0
682,2,projection_xy,100,36388938000.0,37812363000.0,44198880000.0,2794953200.0
682,2,projection_yz,100,269487080000.0,105696490000.0,80122315000.0,2794953000.0
682,2,projection_zx,100,31298980000.0,34333733000.0,43646575000.0,2794953000.0
258,25,projection_xy,1250,1415365800000.0,1256504400000.0,1278678700000.0,6276687000.0
258,25,projection_yz,1250,1046594700000.0,974360600000.0,1039272300000.0,6276684000.0
258,25,projection_zx,1250,803841200000.0,788780700000.0,861056140000.0,6276688400.0
18379,18,projection_xy,900,7167004000.0,5341474000.0,4714128000.0,19234502.0
18379,18,projection_yz,900,7167152600.0,5341556000.0,4714178000.0,19234506.0
18379,18,projection_zx,900,7167248000.0,5341605000.0,4714208000.0,19234504.0
4559,20,projection_xy,1000,14981723000.0,13083336000.0,12506609000.0,60211256.0
4559,20,projection_yz,1000,14984445000.0,13085111000.0,12507795000.0,60211250.0
4559,20,projection_zx,1000,14988852000.0,13087910000.0,12509655000.0,60211250.0
1105,34,projection_xy,1700,263898450000.0,182076570000.0,147980120000.0,443371360.0
1105,34,projection_yz,1700,263101460000.0,181555870000.0,147701700000.0,443371300.0
1105,34,projection_zx,1700,266302650000.0,182898260000.0,148362430000.0,443371300.0
2429,24,projection_xy,1200,5253537000.0,4095401700.0,3657742000.0,16725205.0
2429,24,projection_yz,1200,5252848600.0,4095028500.0,3657523200.0,16725200.0
2429,24,projection_zx,1200,5252534300.0,4094844000.0,3657408000.0,16725202.0
280,30,projection_xy,1500,439169220000.0,587837800000.0,742756100000.0,15644453000.0
280,30,projection_yz,1500,437916100000.0,591519400000.0,754755500000.0,15644457000.0
280,30,projection_zx,1500,417021400000.0,560737700000.0,712884700000.0,15644453000.0
4739,26,projection_xy,1300,46452916000.0,45459124000.0,45959574000.0,262505870.0
4739,26,projection_yz,1300,46558867000.0,45535416000.0,46013313000.0,262505950.0
4739,26,projection_zx,1300,46576402000.0,45547390000.0,46021575000.0,262505920.0
6438,15,projection_xy,750,2116627500.0,1618462500.0,1432721800.0,7974967.5
6438,15,projection_yz,750,2116706000.0,1618505100.0,1432748800.0,7974968.5
6438,15,projection_zx,750,2116639000.0,1618469800.0,1432726900.0,7974968.0
874,14,projection_xy,700,409199150000.0,169897160000.0,100402030000.0,79480600.0
874,14,projection_yz,700,410466580000.0,170271690000.0,100543860000.0,79480590.0
874,14,projection_zx,700,410869240000.0,170408760000.0,100604490000.0,79480616.0
8353,23,projection_xy,1150,11301351000.0,8535518000.0,7598734000.0,36844360.0
8353,23,projection_yz,1150,11301801000.0,8535770000.0,7598889000.0,36844330.0
8353,23,projection_zx,1150,11301082000.0,8535376000.0,7598648000.0,36844332.0
954,24,projection_xy,1200,259476820000.0,207326430000.0,166964970000.0,337693400.0
954,24,projection_yz,1200,259515300000.0,207128660000.0,166722600000.0,337693440.0
954,24,projection_zx,1200,258158230000.0,206392130000.0,166348080000.0,337693340.0
168,28,projection_xy,1400,1214545900000.0,1459489500000.0,1733238200000.0,16193621000.0
168,28,projection_yz,1400,1031437500000.0,1280285300000.0,1547269600000.0,16193621000.0
168,28,projection_zx,1400,785247700000.0,974802900000.0,1187423700000.0,16193622000.0
2281,21,projection_xy,1050,22186246000.0,15978290000.0,12233394000.0,35106856.0
2281,21,projection_yz,1050,22194060000.0,15982739000.0,12235971000.0,35106852.0
2281,21,projection_zx,1050,22180237000.0,15976229000.0,12233000000.0,35106830.0
462,26,projection_xy,1300,1249332800000.0,810508800000.0,676704160000.0,1867339400.0
462,26,projection_yz,1300,1216858300000.0,781337800000.0,656367000000.0,1867339800.0
462,26,projection_zx,1300,1195264600000.0,777143000000.0,655960200000.0,1867339900.0
2153,9,projection_xy,450,3353408300.0,2494800400.0,1967419800.0,6269688.5
2153,9,projection_yz,450,3353410800.0,2494812200.0,1967433500.0,6269688.5
2153,9,projection_zx,450,3352906000.0,2494563800.0,1967332400.0,6269688.5
14442,20,projection_xy,1000,13766299000.0,11633206000.0,11016470000.0,59049660.0
14442,20,projection_yz,1000,13773889000.0,11637442000.0,11019109000.0,59049664.0
14442,20,projection_zx,1000,13764865000.0,11632290000.0,11015860000.0,59049650.0
2454,17,projection_xy,850,2312217000.0,1731283500.0,1512609400.0,7832025.0
2454,17,projection_yz,850,2312097000.0,1731219000.0,1512570500.0,7832026.0
2454,17,projection_zx,850,2312183000.0,1731266600.0,1512599400.0,7832025.0
175,21,projection_xy,1050,510747400000.0,583971770000.0,724234200000.0,19939912000.0
175,21,projection_yz,1050,449281920000.0,522839980000.0,654919100000.0,19939908000.0
175,21,projection_zx,1050,494088000000.0,558695400000.0,694195000000.0,19939903000.0
414,19,projection_xy,950,1162764100000.0,914290250000.0,886701700000.0,4428004000.0
414,19,projection_yz,950,594737600000.0,551533800000.0,588258800000.0,4428001000.0
414,19,projection_zx,950,762855900000.0,675692900000.0,694972800000.0,4428002000.0
313,20,projection_xy,1000,310305820000.0,409915620000.0,517861200000.0,11226903000.0
313,20,projection_yz,1000,306412300000.0,403860030000.0,510201430000.0,11226899000.0
313,20,projection_zx,1000,291249420000.0,379845000000.0,475752760000.0,11226904000.0
1446,22,projection_xy,1100,99826590000.0,97915120000.0,99909340000.0,627658500.0
1446,22,projection_yz,1100,98820964000.0,97163220000.0,99360310000.0,627659260.0
1446,22,projection_zx,1100,99692814000.0,97804460000.0,99823060000.0,627659100.0
165,26,projection_xy,1300,520537240000.0,694553400000.0,879663100000.0,26841272000.0
165,26,projection_yz,1300,750312360000.0,1002981200000.0,1273990900000.0,26841293000.0
165,26,projection_zx,1300,543647040000.0,725804300000.0,916963070000.0,26841290000.0
815,32,projection_xy,1600,490219040000.0,415466900000.0,363936600000.0,1095095200.0
815,32,projection_yz,1600,477742830000.0,408606150000.0,360352840000.0,1095095200.0
