galaxyID,FOV,pixel,view,band,level,ncontour,cx,cy,a,b,theta,flag,lum_sum,b_a,b_a_std,lim,nrange
404,22,1100,projection_yz,band_g,error,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1
404,22,1100,projection_zx,band_g,10118171.605283158,38,1.3556765379685678,2.3749979778597523,6.313885810888412,3.129972505118978,2.002652573636112,none,802114050.0,0.5440878573275321,0.0448095088677261,0.5,10
404,22,1100,projection_zx,band_g,1162515.8605931702,2,1.824680120694308,2.598723368216664,8.802587291021394,8.148016171469681,1.297955847115306,none,1516768800.0,0.9236491042451184,0.0065344501697848,0.9,12
406,20,1000,projection_xy,band_g,error,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1
406,20,1000,projection_yz,band_g,error,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1
406,20,1000,projection_zx,band_g,error,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1
413,22,1100,projection_xy,band_g,1649009.8618545157,2,-0.2917343574584629,1.262861171301935,6.896619623437537,5.188149875925827,0.7337064034284835,none,234207280.0,0.760119785257323,0.0191849660856704,0.5,12
413,22,1100,projection_xy,band_g,185061.474148974,1,-0.2870097918922453,1.1239196865635386,13.678642407198256,10.322627857287532,0.2547983729099901,none,428947230.0,0.7540974517621674,0.0064316239334306,0.9,12
413,22,1100,projection_yz,band_g,1766920.7406241298,4,1.1438172835247435,0.4512505442819311,6.697838048428768,5.508949925144218,1.516903482457132,none,250072750.0,0.8256223720782878,0.0073934526854702,0.5,12
413,22,1100,projection_yz,band_g,287964.05517406954,1,1.1205225210043095,0.5700007561933685,11.655951988442167,9.929743018533758,1.4643250615813432,none,453784300.0,0.8525067067806972,0.001223934372481,0.9,12
413,22,1100,projection_zx,band_g,1573312.8496519227,3,0.5095002633328207,-0.5301325549669063,7.190337628149753,5.633499917957843,2.8131245249676784,none,261726460.0,0.784250851401123,0.003985262726958,0.5,12
413,22,1100,projection_zx,band_g,207834.67003186364,1,0.7647429661642774,-0.3426715305431883,12.961795974305367,11.303527659341954,2.126586840530307,none,473925630.0,0.8693765548356276,0.002590585418121,0.9,12
414,19,950,projection_xy,band_g,14693676.990298195,39,-3.0128379602152484,0.8212668663420052,5.026109796696603,3.4122170402822136,2.1017979811617207,none,727375170.0,0.7432524028649174,0.0266839554831384,0.5,7
414,19,950,projection_xy,band_g,1336610.7429778161,1,-2.419736180630473,0.0690689101615865,8.560252622508731,6.518429969106611,2.809294068884437,none,1315534600.0,0.7600223876422675,0.0089602051899237,0.9,12
414,19,950,projection_yz,band_g,46964392.33966023,4,-4.2140159570765565,1.9600798907067143,0.3257910608238105,0.3101543471140133,0.2857398913671813,none,25117380.0,0.9540149589202536,0.0016931879167259,0.5,6
414,19,950,projection_yz,band_g,801657.5152433261,1,0.096440752204882,0.1925956957670671,8.42359859164714,5.818109574029525,2.664798310206768,none,794074600.0,0.689488547949141,0.0055669565616978,0.9,12
414,19,950,projection_zx,band_g,12175809.244671768,16,-0.3232345689434548,-2.8715544472712025,4.120819378375836,2.379975023292096,1.5835382987400444,none,475162800.0,0.5875369420157669,0.0096103442859573,0.5,6
414,19,950,projection_zx,band_g,819548.2376380814,1,0.3201517864636877,-2.378671544106003,10.05495142649449,5.549029081886484,1.810852226285256,none,972423400.0,0.5516359603386679,0.000206838489009,0.9,12
433,22,1100,projection_xy,band_g,105974405.63771853,5,0.3773826882180954,0.2239507710041603,0.6388800110905374,0.3804752756564805,0.7843466556970458,none,204051970.0,0.5826656185135555,0.0100778834800259,0.5,6
433,22,1100,projection_xy,band_g,2179893.990611766,1,-1.3665624244824417,-0.7028488652285461,8.434271320811563,5.996666048297832,1.5385728623967303,none,1952258300.0,0.7118805646995393,0.0024628928684546,0.9,12
433,22,1100,projection_yz,band_g,108493837.59020749,4,0.2749805739157795,0.2012586558658885,0.5749604266111565,0.4583119082131647,2.2736329531228856,none,212571950.0,0.7905966512062128,0.014157716873613,0.5,6
433,22,1100,projection_yz,band_g,2623198.58159318,1,-0.8972802166934921,0.6367339743794852,8.310966653450798,4.99601118013054,0.001962550725127,none,1832120400.0,0.6004815184907721,0.003392094511852,0.9,12
433,22,1100,projection_zx,band_g,error,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1
436,24,1200,projection_xy,band_g,48012504.39475922,4,-0.2195240001655091,-0.109988860431686,0.8459883705225485,0.402581528236385,0.7755768077543995,none,61287136.0,0.7102191162202341,0.1672565505661842,0.5,6
436,24,1200,projection_xy,band_g,1536777.5518625122,1,1.8802576661960644,5.161804702637047,9.283202751142758,6.6725901913752566,0.8059377854325509,none,1548178600.0,0.7175014567480367,0.003362931413983,0.9,12
436,24,1200,projection_yz,band_g,45873790.39103465,5,0.0389467569908663,-0.1380904114129542,0.4715452188964447,0.3416458095735037,2.0553397329984016,none,32955064.0,0.7319472822474603,0.0036606514065509,0.5,6
436,24,1200,projection_yz,band_g,1573312.8496519227,1,5.098868239568296,-2.5955785802964013,9.186174941134103,6.27962690764086,2.5415443010521024,none,1476775600.0,0.6836466936902882,0.0052009891545827,0.9,12
436,24,1200,projection_zx,band_g,12465276.523811786,15,-2.7855318673605494,1.935380939092956,4.2047857274841896,3.340623015123047,1.1040638376540226,none,748550300.0,0.7834338971083213,0.0510826234256772,0.5,12
436,24,1200,projection_zx,band_g,1400919.2749673042,1,-2.553499251658283,1.925776492187957,9.296706830638708,6.25278018860923,0.920852069040575,none,1354767900.0,0.671136132883908,0.0013362629456446,0.9,12
443,26,1300,projection_xy,band_g,8177995.682426898,4,-1.8821593488305963,-1.607583020756662,6.075737185984283,1.5573468921929936,0.7508733601957025,none,539545800.0,0.2617980974271636,0.0071548331100332,0.5,7
443,26,1300,projection_xy,band_g,900307.4568888278,1,-1.4982558875573235,-1.2268583630570578,10.761445353973732,5.383577906770725,0.7168588437168744,none,989084160.0,0.5003979903435497,0.007671087461308,0.9,12
443,26,1300,projection_yz,band_g,6967445.704812716,17,-1.3616553780165963,0.5107868577283824,5.595550716157395,2.946353789864365,1.257376977025338,none,671560100.0,0.5515001397786896,0.0247037361693974,0.5,11
443,26,1300,projection_yz,band_g,1011097.0102782638,1,-0.9780523921164288,0.1882159336220554,10.636276886619022,7.009999097559621,1.20770944328228,none,1215599100.0,0.6602458170929834,0.0032215305882167,0.9,12
443,26,1300,projection_zx,band_g,6805648.4476980865,24,0.3188039653662337,-1.5905230244863846,5.680025343816995,3.237173928533273,0.108712348855662,none,684685760.0,0.6049432990689875,0.0503958494050884,0.5,12
443,26,1300,projection_zx,band_g,964683.0836574953,1,0.1765535965671728,-1.3602082226469798,10.299731442169907,7.816877820291633,0.1253332090985943,none,1234927400.0,0.7600593411368252,0.0049528520460053,0.9,12
445,17,850,projection_xy,band_g,3550155.464978675,4,-1.5254530996372166,0.3908595203784653,5.351594586086337,3.2927405204387963,2.7783472250833383,none,274616670.0,0.6058151268958838,0.0188747371607047,0.5,12
445,17,850,projection_xy,band_g,408472.3339596967,1,-1.6137991971841297,0.347545875954095,10.018040861785234,7.137112498601604,2.730346626794637,none,499524320.0,0.7127624764820787,0.0007449323271456,0.9,12
445,17,850,projection_yz,band_g,3550155.464978675,1,0.4883202327052451,-0.7779883237587104,5.4734386556284775,3.310914673245752,1.281479346333828,none,278175330.0,0.602690978448344,0.01728519719936,0.5,12
445,17,850,projection_yz,band_g,417588.27810523775,1,0.3456196098088281,-0.9793733624360924,9.83372284217641,7.2925473442310835,1.2368588901132012,none,504522340.0,0.7423293372652932,0.0007822738562094,0.9,12
445,17,850,projection_zx,band_g,4081816.0806087325,28,-0.6682028243218431,-1.4730868488119748,4.562373483027987,4.218019654237987,0.3478489736643233,none,359460600.0,0.9245400140809718,0.0103769028230646,0.5,12
445,17,850,projection_zx,band_g,515189.0274772471,1,-1.0265752184039458,-1.5339490384610874,8.984323819518336,8.44357822558797,0.8045449383783896,none,652222140.0,0.9402892818925777,0.0033899604491379,0.9,12
453,21,1050,projection_xy,band_g,14352462.04084887,5,1.4576065568549423,0.1620849960800601,3.579917061353197,2.1694214370060454,0.4361047992382851,none,430009400.0,0.6861939586020781,0.060734397106921,0.5,9
453,21,1050,projection_xy,band_g,1501090.6727362182,1,0.4686072882321109,-0.151478082629057,6.969934547484016,4.869299918942265,0.8410005763018236,none,840010240.0,0.6986548799684518,0.0012790074295584,0.9,12
453,21,1050,projection_yz,band_g,14332038.88281977,2,-0.5224765397073673,-1.701490617810228,2.9578398739928105,2.0853395626329747,2.8717885940642423,none,448944670.0,0.7216730703385212,0.0225480090443011,0.5,12
453,21,1050,projection_yz,band_g,1573312.8496519227,1,-0.270859516490714,-1.1521141590653836,6.08038849921136,4.957026925510334,3.034589573902664,none,814540800.0,0.814344395357328,0.0007383236743751,0.9,12
453,21,1050,projection_zx,band_g,13999221.853689784,2,-1.6858251972086986,1.4395300645685998,3.628803928585373,1.977870777847457,1.746791834695298,none,454264830.0,0.5518748559615381,0.0186981123820576,0.5,12
453,21,1050,projection_zx,band_g,1725889.50170476,1,-1.1996462870639115,0.3541739880155135,5.852808573134321,4.935458984692214,1.7417122206268714,none,818814600.0,0.8422438124037002,0.0034499861687344,0.9,12
457,30,1500,projection_xy,band_g,7476284.817700118,22,-0.0268520996873833,-3.1917377486424194,5.444092070551344,3.0343879310526707,1.0407314849028009,none,650381200.0,0.5885446667773482,0.0353275105918439,0.5,12
457,30,1500,projection_xy,band_g,458737.9039103465,1,0.4751442633294344,-3.1750905900373088,11.629890866127509,9.008037343368567,0.7698095135624996,none,1206851500.0,0.7749372584709954,0.0049169340186075,0.9,12
457,30,1500,projection_yz,band_g,6967445.704812716,14,-3.285723628473768,-0.6861307648544547,5.01138046383879,3.264559146669137,0.3363823698616954,none,634047200.0,0.6598707058251135,0.0184071601607537,0.5,12
457,30,1500,projection_yz,band_g,515189.0274772471,1,-3.187782032425181,-0.5266155288729031,10.640256823544178,8.686183576301465,2.895313393277922,none,1143737500.0,0.8163465243186415,0.0037385315135728,0.9,12
457,30,1500,projection_zx,band_g,7143254.178348701,3,-0.7583167507230426,-0.2277866146073714,5.974072888906953,2.118486987755515,0.8169262119832177,none,599578100.0,0.3660236577764122,0.0260914337490506,0.5,12
457,30,1500,projection_zx,band_g,427516.00777271733,1,-0.6338062762483367,0.5888286446509124,10.933542565234928,9.108792425185388,1.4493522082301276,none,1126902500.0,0.8329882998943748,0.0032862725277983,0.9,12
462,26,1300,projection_xy,band_g,16894157.907710094,12,-1.2683987516072197,-0.9816142099917604,3.663789075708831,1.992579608354552,1.9647623741579217,none,527475400.0,0.5944738491960326,0.027914953012294,0.5,10
462,26,1300,projection_xy,band_g,858979.2719417983,1,-1.3680098431754804,-2.127075292124625,8.401337539267267,6.672959846339638,1.7220236833916545,none,1166857000.0,0.7993528322694337,0.0072798414971185,0.9,12
462,26,1300,projection_yz,band_g,185193283.52584743,2,-4.891159715586272,4.700241247499788,0.2940943826288581,0.2619661983909897,1.5177885519380647,none,60992270.0,0.8917487682219711,0.0008364809602044,0.5,6
462,26,1300,projection_yz,band_g,987617.4268167365,1,-2.026073217331235,2.847868248621916,9.3462415390448,5.385984716350091,2.528688512186737,none,1124233200.0,0.5777577375905878,0.002307503579857,0.9,12
462,26,1300,projection_zx,band_g,15356837.665607585,6,2.1534429279624594,-1.0782060303098824,2.884020621167257,2.518677219974357,1.225408574151091,none,621655040.0,0.8938086458276833,0.0270769660016955,0.5,12
462,26,1300,projection_zx,band_g,943624.0703425836,1,3.091163505673663,-1.4155920568468208,7.74608122032185,6.254398181249217,2.454824770231096,none,1117455100.0,0.8087360584292709,0.0070927753690008,0.9,12
469,26,1300,projection_xy,band_g,49153952.058119446,6,-3.1466548975288613,-7.138995154320441,0.4057479729012828,0.3657635187138817,1.2122357968933652,none,40372270.0,0.90843411793671,0.0046173049605311,0.5,6
469,26,1300,projection_xy,band_g,1035134.7965666752,3,-0.2234505983917316,-4.771636749313458,8.996222746902154,7.517779046635928,0.8694226087831394,none,1357834400.0,0.8389068411576376,0.0122134363241307,0.9,12
469,26,1300,projection_yz,band_g,13065020.045477219,2,-4.551222473707856,-1.6198724093070354,6.013864888604908,1.8314154990030305,0.5783101484983175,none,666075900.0,0.3125108549414506,0.0077991195201152,0.5,11
469,26,1300,projection_yz,band_g,1245640.449400664,1,-5.004566849429492,-1.4872943229813091,9.93504863759374,5.911378204268496,0.6242694453697704,none,1233886300.0,0.5946666707543912,0.0010491162976188,0.9,12
469,26,1300,projection_zx,band_g,error,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1
471,24,1200,projection_xy,band_g,38972160.604507156,7,-1.7568443153183992,-4.5553537153689225,0.4474813729132413,0.4324219970674744,2.2031303608842574,none,52499170.0,0.967405639967099,0.0008138616404197,0.5,6
471,24,1200,projection_xy,band_g,1011097.0102782638,1,-1.630427230766493,1.109303911097145,9.231415043365065,4.388318171389301,1.8786790008334904,none,803443700.0,0.4767943110707937,0.0031998217932302,0.9,12
471,24,1200,projection_yz,band_g,55202712.794439055,5,-4.560522932016592,1.6680189231264335,0.3773125243565211,0.3748852369633209,1.059199014065479,none,43623428.0,0.9944820510269616,0.0005814485208401,0.5,6
471,24,1200,projection_yz,band_g,921711.336064181,3,1.3552994228941433,-0.3976698252431068,8.196817930613276,7.246530558871782,2.6060710110508385,none,1005901500.0,0.8852413274108967,0.0140463495102229,0.9,12
471,24,1200,projection_zx,band_g,15021598.192299074,6,-0.688056833020798,-1.2791644912408202,3.269256927026091,1.8208797195879052,0.1067500862554826,none,356168060.0,0.5776150779272204,0.0223668374283044,0.5,6
471,24,1200,projection_zx,band_g,839032.1498533543,1,-0.5646242540471437,-1.5878646424307954,8.887100840976988,4.949105621931069,2.9084492992368105,none,743970050.0,0.560056831976529,0.0041771701977585,0.9,12
478,23,1150,projection_xy,band_g,3016040.9195041764,2,-0.4604615684070595,-0.1245866557138756,5.122901378995744,3.5161594537292733,1.3565102952603845,none,279743500.0,0.6873733020431848,0.0047270272080906,0.5,12
478,23,1150,projection_xy,band_g,338959.978156301,1,-0.6598111087460885,-0.2168188220093222,10.534298833217038,7.871866074532241,1.4546945396425268,none,504535070.0,0.7473825375389992,0.0018929212945845,0.9,12
478,23,1150,projection_yz,band_g,3087744.174803276,3,0.0075070406859084,0.2468966311306798,4.557624857213107,4.1283505612429945,0.3089743624250616,none,310747970.0,0.910075752674134,0.0111770106805057,0.5,12
478,23,1150,projection_yz,band_g,331088.6868594859,1,-0.0883514384587656,0.0410078956281612,10.151215094751723,9.12550294243234,2.931895509349559,none,567030600.0,0.8988201360556966,0.0023620031390435,0.9,12
478,23,1150,projection_zx,band_g,3161152.100880301,1,0.302650471940766,-0.4842266110970006,5.412785076222419,2.988712716926833,0.584992760344478,none,248875870.0,0.5522456294308773,0.0023595115787686,0.5,12
478,23,1150,projection_zx,band_g,380671.5338137443,1,-0.017528150446984,-0.6974239798144705,10.77315875943111,6.523239775941599,0.5893561028582682,none,451629440.0,0.6059024762064009,0.0016106613706893,0.9,12
479,24,1200,projection_xy,band_g,57858688.32082046,5,0.0541370289734465,0.1378402258956385,0.4228988501652945,0.3036361497421649,0.1235799641331674,none,93735400.0,0.7114811614514539,0.0049913389660643,0.5,6
479,24,1200,projection_xy,band_g,1368387.2817904996,1,0.0068381794996024,-0.121805228492407,9.583346482621987,3.7504231932791097,0.7941860263806526,none,990929540.0,0.3917804500118649,0.0047704905251424,0.9,12
479,24,1200,projection_yz,band_g,55202712.794439055,4,0.0318057644537017,0.0258907590489331,0.5500678903189496,0.2877457373231972,0.0028393963011296,none,145902050.0,0.7264852959114981,0.2030896631708152,0.5,6
479,24,1200,projection_yz,band_g,1162515.8605931702,1,-0.1616728744113854,1.433680376325501,8.042859457484145,6.807835281048727,1.9837127907594216,none,1153757700.0,0.8457014726332344,0.0010017145529454,0.9,12
479,24,1200,projection_zx,band_g,61995818.69352337,5,0.0306860639188427,0.0329856681842077,0.4810431493510508,0.2979950154481796,1.4752339552304434,none,148960820.0,0.621188036863765,0.0011355990442677,0.5,6
479,24,1200,projection_zx,band_g,1218448.1421508412,1,1.4321543789903155,-0.1023934861282692,7.874443113381502,6.930654143787159,2.878010297096284,none,1164518900.0,0.8812678214390685,0.004242285056036,0.9,12
482,19,950,projection_xy,band_g,5270617.162418834,3,0.6844404224255959,-0.3315490223315325,5.287483004821202,1.6751128565921856,2.138011305329106,none,239375760.0,0.3209124008564128,0.0167342547151989,0.5,12
482,19,950,projection_xy,band_g,619958.1869352349,1,0.9340660228683668,-0.3409731877118865,9.467047870452804,4.271801439205062,2.150668536854245,none,435146300.0,0.4508526163661763,0.0004659960817614,0.9,12
482,19,950,projection_yz,band_g,6657081.271902592,26,-0.4040901854061165,3.2991993758147498,4.521714684995375,2.7127939247486954,1.6768608132509264,none,357339650.0,0.6397767874560443,0.0617847496617281,0.5,12
482,19,950,projection_yz,band_g,665234.3164140045,1,-0.3600929910661837,3.330563583466715,8.437857075703842,7.013169110803228,1.64482385347577,none,709772740.0,0.831006419928555,0.0035780458501731,0.9,12
482,19,950,projection_zx,band_g,6657081.271902592,19,2.9327176790346656,0.6165934598708233,4.656623188732217,2.43692741282899,0.0247156720185275,none,334179260.0,0.5335132563685565,0.0098930244668678,0.5,12
482,19,950,projection_zx,band_g,729747.3754992095,1,3.2915307434186145,0.892978412090923,8.796581446053207,5.518864969810864,0.0093662305050085,none,624216770.0,0.6275097002074875,0.0038200432467974,0.9,12
484,22,1100,projection_xy,band_g,3161152.100880301,4,-1.3169997570426972,-1.6473586920892496,5.047244072479261,3.087343655933124,0.9958661050494158,none,284162900.0,0.6122680489404321,0.0068162393894274,0.5,12
484,22,1100,projection_xy,band_g,354762.8679067579,1,-1.2639077832122614,-1.337233287904921,11.235782472087294,6.968257741320869,0.9120696603739784,none,512664450.0,0.6204645637942386,0.0025058073387554,0.9,12
484,22,1100,projection_yz,band_g,3550155.464978675,1,-1.619681112472724,-0.0819297603570687,4.525873718959212,2.824050999370243,0.3091393158405697,none,277394900.0,0.6219922236987095,0.0183999713180453,0.5,12
484,22,1100,projection_yz,band_g,417588.27810523775,1,-1.3055779546611426,0.0016744096613908,9.794166991379416,6.785419080131419,0.1715909208901811,none,506776640.0,0.6926835301221099,0.0016418868420859,0.9,12
484,22,1100,projection_zx,band_g,3161152.100880301,2,-0.1217343354945312,-1.408519392867873,4.288499172110049,3.4267686416449488,1.7504774355721706,none,237838480.0,0.7946953295560846,0.0088578989762496,0.5,12
484,22,1100,projection_zx,band_g,355268.4050584043,1,0.0652370186724992,-1.1638798734388534,9.460662014413314,7.059588746423791,1.8350732843160091,none,430749150.0,0.7455863932392638,0.0027886823500331,0.9,12
492,25,1250,projection_xy,band_g,17271187.60364984,8,-0.0797639437036841,1.0487054052961733,3.058516347935063,2.1640151454745453,2.4867190944360384,none,620973300.0,0.6840976631692229,0.0331587722566975,0.5,12
492,25,1250,projection_xy,band_g,1084938.3759020704,1,-0.427790385212505,0.0575333773619971,9.482712775637378,5.12454426771427,0.403819257313271,none,1122696300.0,0.5401496306596991,0.0013619994912454,0.9,12
492,25,1250,projection_yz,band_g,19396536.168156743,3,1.0431055782544958,-0.3691447311412157,3.235151865975093,1.7347341507382397,2.4647374719037187,none,576048640.0,0.5359123415742126,0.0088281183544334,0.5,10
492,25,1250,projection_yz,band_g,1011097.0102782638,1,0.1951507639511222,1.2570507221830003,6.6486102731559455,6.342068820520278,2.2158593612468205,none,1036239900.0,0.9528958230786476,0.0011819156591453,0.9,12
492,25,1250,projection_zx,band_g,25641079.29839604,6,-0.6510167595306733,-0.2228201093670201,2.8764171920292245,1.6958963051195386,1.8882274828986467,none,526188400.0,0.6159830301060689,0.0384852258078037,0.5,10
492,25,1250,projection_zx,band_g,921711.336064181,1,1.097530800757279,-0.2779864464309637,9.33489675162124,5.803445756831565,1.3009383462796291,none,1129078000.0,0.6215393829499486,0.0031096518492005,0.9,12
495,8,400,projection_xy,band_g,46897563.30337626,3,-2.291573184354847,0.889036837308089,0.3184269596042498,0.3129924312673279,1.8358161478482529,none,27436032.0,0.9790103927016596,0.0024515233830697,0.5,6
495,8,400,projection_xy,band_g,2946002.7493058518,2,-0.9355327269967753,-1.388315502814953,6.580632735374037,4.44553452573966,1.395059773848388,none,949103000.0,0.6778788112141468,0.0018889016789852,0.9,12
495,8,400,projection_yz,band_g,14332038.88281977,46,-1.710387490350984,1.2200247005702936,4.412905828579925,2.8180776889910653,0.7073869851696246,none,616962370.0,0.6242074648225563,0.0109989062691781,0.5,3
495,8,400,projection_yz,band_g,3467714.1456057457,4,-1.2865596821573688,1.4232618612190626,6.491917959728791,5.219093584219345,0.7681581348524402,none,1177304700.0,0.8008968414726532,0.0151798729389624,0.9,12
495,8,400,projection_zx,band_g,33895997.815630175,4,4.658228903928303,-2.285719754735892,0.3215438039298974,0.2997869905684358,2.8861567257367566,none,20566180.0,0.937123065442064,0.002753750300637,0.5,6
495,8,400,projection_zx,band_g,2562282.9529180126,1,1.1764798238640457,-0.9333175498601196,7.026793746275434,4.015610393011142,2.676522968305288,none,860881150.0,0.5726678739626626,0.0050028490191768,0.9,12
497,27,1350,projection_xy,band_g,7476284.817700118,11,2.8716791791274017,1.8802372859976944,4.909543210223827,3.0882265049086897,0.4342778293095574,none,548962400.0,0.5797851431339727,0.0345254377590161,0.5,12
497,27,1350,projection_xy,band_g,1135520.045259254,2,3.2003925745544257,1.8055425149125883,8.57592250989242,6.781275383846878,1.1473559272098273,none,990073400.0,0.7883570279288133,0.0080497044306855,0.9,12
497,27,1350,projection_yz,band_g,7302671.354723855,13,2.381179600044838,-4.265029945992228,5.230628827632264,3.2955662185311017,1.9174344304901867,none,558556350.0,0.6534730849699323,0.0219766025876851,0.5,12
497,27,1350,projection_yz,band_g,964683.0836574953,1,1.7505154029814132,-3.528713140153716,8.612493713904318,7.54366418488825,0.4499907365690637,none,1005779840.0,0.8767133300012979,0.0010365966822094,0.9,12
497,27,1350,projection_zx,band_g,28127698.55866339,6,0.1449756164639015,-0.2808360741733969,0.7671588811553214,0.5017628581859739,1.8434348681152704,none,64184576.0,0.6500809690746646,0.0027881512837855,0.5,6
497,27,1350,projection_zx,band_g,1162515.8605931702,1,-3.480541218341944,3.0086241980389192,10.020550864434956,4.4390923109665135,2.3972974848640782,none,939148600.0,0.4429590188585742,0.0045614618495377,0.9,12
499,24,1200,projection_xy,band_g,2335765.233109108,1,-0.6855226371260603,-1.1482993478892052,5.148998384622254,4.04521303248373,0.9089790669507662,none,261135220.0,0.7812930473928877,0.008607742485572,0.5,12
499,24,1200,projection_xy,band_g,207834.67003186364,1,-0.7382415028890785,-1.260060982696395,11.587573046527186,9.313672417759753,0.6331039263272946,none,473947420.0,0.8023555670050846,0.007514819585521,0.9,12
499,24,1200,projection_yz,band_g,2502781.9002657747,1,-1.2702872858031355,0.0419981453514961,5.182995447540107,3.963161944358353,2.4381528552434344,none,265684240.0,0.769021035035271,0.0297623816975781,0.5,12
499,24,1200,projection_yz,band_g,262506.69454546703,1,-1.0620795312600324,0.0792269983786385,10.359066909973231,9.424880880802585,2.3429007369949075,none,480692960.0,0.9092222942792276,0.0012530926883519,0.9,12
499,24,1200,projection_zx,band_g,2335765.233109108,1,-0.0582525008233642,-0.7123561154035611,4.889881671615378,4.332908481537142,0.5849075627437255,none,261741180.0,0.8869924612679391,0.0130866008356004,0.5,12
499,24,1200,projection_zx,band_g,212775.72448140007,1,0.0900857041547052,-0.7582191805757763,10.82061375165157,10.130840148223871,1.65809099135057,none,473914340.0,0.9348687839427956,0.0079157581424302,0.9,12
500,29,1450,projection_xy,band_g,11633438.583809048,6,-2.5060331098398074,0.3215618724852409,5.8998911738875615,2.868663938687193,3.0145950920818785,none,934699260.0,0.5192773890938734,0.0415026194923456,0.5,12
500,29,1450,projection_xy,band_g,1245640.449400664,2,-0.9896591941938488,1.6822508440505608,10.425101813307029,7.936331928077997,0.2297323021938817,none,1696311900.0,0.7604897674695646,0.0047945641938886,0.9,12
500,29,1450,projection_yz,band_g,71381700.42119941,3,-0.2069333620571089,-0.1264220775794146,0.4728128492372805,0.3127390226923314,2.4167431518169105,none,49520370.0,0.6734897460046118,0.0086740668773078,0.5,6
500,29,1450,projection_yz,band_g,1573312.8496519227,1,1.9134127422448768,1.868012497726223,9.076786930717107,6.472321373659586,0.5817820585290643,none,1608232200.0,0.7154783773907578,0.0064559727142985,0.9,12
500,29,1450,projection_zx,band_g,14672768.292797562,4,1.2744065169257937,-2.549852093110208,6.415218856786925,1.994403022696465,2.135019195544848,none,856415200.0,0.3450606168432158,0.0302643316177126,0.5,9
500,29,1450,projection_zx,band_g,1245640.449400664,1,1.8410425809161912,-1.6077623020162173,11.44777029965017,6.4614335194974295,2.0428457533329474,none,1655393400.0,0.5641667282995877,0.001484018898732,0.9,12
501,33,1650,projection_xy,band_g,3550155.464978675,1,-0.547281811915387,4.103078228045731,6.482960594374649,3.556666563903711,1.8099188529046384,none,462227650.0,0.5482838069853294,0.012210757449279,0.5,12
501,33,1650,projection_xy,band_g,274745.20239297993,1,-0.7707912349021974,4.229404872451339,15.144726908154952,9.927966804784129,1.8700295868319576,none,835920700.0,0.656416990500103,0.0061249754997191,0.9,12
501,33,1650,projection_yz,band_g,3987028.5969498884,6,4.497095332091199,-0.5686869565338066,5.324475852413754,5.048709696922503,1.335316318533251,none,586880600.0,0.9733413212019234,0.0170874559741792,0.5,12
501,33,1650,projection_yz,band_g,355268.4050584043,1,4.191055420868429,-0.5751050900987101,13.173685144521173,12.22491550107475,2.6692084604683544,none,1056930400.0,0.9274912249855128,0.0017120655058822,0.9,12
501,33,1650,projection_zx,band_g,3720964.571135191,1,-0.706676979188961,-0.6542580719409369,6.397591614560616,3.489727287383789,2.9633572261039447,none,473688130.0,0.5411172381513142,0.017743975553376,0.5,12
501,33,1650,projection_zx,band_g,301818.9083923873,1,-0.7591693931328845,-0.7091612012460915,14.115091011211248,9.979740537615733,2.8561694248288063,none,857192060.0,0.7071959877390798,0.0048412488655564,0.9,12
512,25,1250,projection_xy,band_g,55202712.794439055,5,-1.7223277495255738,-0.3039500005985505,0.3052341418140797,0.2890061040480925,1.5890076796009174,none,37696056.0,0.9471643418198834,0.000257643153219,0.5,6
512,25,1250,projection_xy,band_g,1083394.5384865953,1,0.1956316813141951,-1.0551858326904413,10.297045716986773,4.338774376495731,1.4409413126518196,none,952439230.0,0.4220674486857088,0.0058620015706947,0.9,12
512,25,1250,projection_yz,band_g,error,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1
512,25,1250,projection_zx,band_g,11099411.127207698,1,1.6059775989478613,-0.1252229143326461,3.997815870195805,1.7673375725424136,3.018639009405227,none,461874750.0,0.4411340571060394,0.0105777865988324,0.5,12
512,25,1250,projection_zx,band_g,1059744.0563771853,1,0.067598154801458,0.1203241537087098,8.6491315526527,4.651278120961333,2.996262259402568,none,839186400.0,0.5381550780651793,0.0063084472736901,0.9,12
517,27,1350,projection_xy,band_g,16870117.98649409,1,1.53669266862418,-1.1546605285205955,2.9540655411997374,1.5655769198259528,2.597595170618626,none,534592500.0,0.5283653073494897,0.0130572374651173,0.5,12
517,27,1350,projection_xy,band_g,1400919.2749673042,1,2.5439726053614264,-1.0791734904137944,8.512622983190015,3.893648256696806,2.911944230435914,none,964134500.0,0.4579412041585435,0.0014033256616477,0.9,12
