18,35,1750,projection_xy,band_g,0.9999999880335733,2.5238384843403274,0.9877970162779928,26.782120268606395,5.819517240725156
18,35,1750,projection_yz,band_g,0.9488172937980572,2.4672378523185485,0.36000000002850324,18.88366124103851,6.162819136147291
18,35,1750,projection_zx,band_g,0.8889013679491946,1.6882084251649316,0.36000000089602663,19.24811065932723,6.151412681917597
23,33,1650,projection_xy,band_g,0.8828455090956112,2.8696790899439395,0.36000000000448784,16.924455149622524,6.622426434858152
23,33,1650,projection_yz,band_g,0.2325601285169898,1.3209814561049056,0.3601179246602179,19.04021339017114,6.7490853875077095
23,33,1650,projection_zx,band_g,0.1470431797610953,0.23804837257393838,2.07138424920259,38.430804238027015,6.283209055586472
26,35,1750,projection_xy,band_g,0.900706203191355,1.8229795994189988,0.3600000027388987,18.280309834198924,6.032494881761371
26,35,1750,projection_yz,band_g,0.9493246754974854,3.026086288589041,0.36000000021642214,17.347044286905803,6.0535616175244975
26,35,1750,projection_zx,band_g,0.9560238308538944,2.9651558358408985,0.36000000361511214,17.87770127049095,6.048692709829631
31,29,1450,projection_xy,band_g,0.7929017173479069,1.0048223030894246,0.36000000061631904,18.329648077346842,6.6247336065566556
31,29,1450,projection_yz,band_g,0.23990333463642216,0.917454589005918,4.863638239701634,245.46715952769253,5.006795916278275
31,29,1450,projection_zx,band_g,0.41371887073614605,2.525319976729623,0.36064746075914583,20.576267081852738,6.70119905467405
65,12,600,projection_xy,band_g,0.9431205681524911,1.6502254988574336,0.3600000003865765,9.029881143136542,6.238417634856995
65,12,600,projection_yz,band_g,0.9999999933167635,0.612047431439386,1.6331930670376016,35.72066234331786,5.4253500653459295
65,12,600,projection_zx,band_g,0.9196743671341034,0.18477991129491997,0.36000000150318373,8.975642206140895,6.249212512441936
81,26,1300,projection_xy,band_g,0.28651090627779446,2.709542711170057,0.44712937018664384,14.94187124848079,6.451108617534847
81,26,1300,projection_yz,band_g,0.8853260527439434,0.4966864916406379,0.3600000016873049,11.73338773758995,6.500542537043313
81,26,1300,projection_zx,band_g,0.9999999458239528,1.7434626920936935,0.652154974031661,11.622064725309297,6.228642776015009
86,24,1200,projection_xy,band_g,0.5539604399897357,0.5461325220718077,0.36000000208587185,10.626225582926022,6.44313214684544
86,24,1200,projection_yz,band_g,0.7567120690778715,2.3951410179182404,0.3600000008521094,10.453621171045793,6.384397163613937
86,24,1200,projection_zx,band_g,0.5261267313141448,0.9906494999248091,0.3600000018227851,10.988061321428876,6.443009724693207
89,35,1750,projection_xy,band_g,0.7104758771801823,1.0993162963390934,0.3600000000185707,12.329363680124212,6.550101056047804
89,35,1750,projection_yz,band_g,0.5652215580794935,2.3094186112402166,0.3600000003028325,12.120181462010715,6.5709504251752975
