1229,20,1000,projection_xy,band_g,1059744.0563771853,1,-0.7116354679186001,0.5605640925262526,3.30981360438261,2.3212312562670063,2.0236173914351454,none,49063256.0,0.696835743119344,0.007774461230854498,0.5,12
1229,20,1000,projection_xy,band_g,98832.08538169628,1,-0.7451947994849231,1.1732616976221881,7.662689533606592,6.021209055397398,1.9931884477848116,none,88916570.0,0.7858898860318626,0.0035689500745682227,0.9,12
1229,20,1000,projection_xy,mockmass,2747.452023929802,1,-0.8283276952163349,1.0626478878764027,4.13127319707349,2.8135551752434216,1.9382599271401622,none,172603.72,0.6833616702206347,0.01069977730537067,0.5,12
1229,20,1000,projection_xy,mockmass,562.341325190349,1,-0.7545228873673878,1.1203316603138977,7.257484933674826,5.679992438027838,1.9693485842515814,none,293129.88,0.778503935435218,0.002844263786571962,0.9,6
1229,20,1000,projection_yz,band_g,1135520.045259254,1,0.5664197344555862,-0.47214922091790007,3.61647763857154,2.0270135047704594,2.6068091285826758,none,49368492.0,0.55836758252941,0.002048912474489531,0.5,12
1229,20,1000,projection_yz,band_g,108416.61823940172,1,1.26110974701166,-0.7758829992571393,8.835635816739613,4.883843345778226,2.4412218479248873,none,88870020.0,0.5530804032752773,0.0007135464005202358,0.9,12
1229,20,1000,projection_yz,mockmass,2948.1010292878877,1,0.950603825820617,-0.6736356779067534,4.518358376645834,2.428145084561562,2.513299321655822,none,173419.81,0.5369282270127541,0.0032173167573746365,0.5,12
1229,20,1000,projection_yz,mockmass,562.341325190349,1,1.2339779038838925,-0.7650814827260825,8.469491396456675,4.765165609927311,2.446506571718258,none,295666.78,0.5630144197525679,0.00021502465755838255,0.9,6
1229,20,1000,projection_zx,band_g,1190153.4735321468,1,-0.4698687733209226,-0.7777367971611202,2.673486979110453,2.517287769515027,2.3536136889583252,none,48881640.0,0.9420890227774278,0.0018228990730751245,0.5,12
1229,20,1000,projection_zx,band_g,105898.97946617656,1,-0.7984004207161586,-0.7928628316998086,6.917731961501609,6.30633314468249,2.973431404203252,none,88654910.0,0.9122640169530509,0.0010916684961833497,0.9,12
1229,20,1000,projection_zx,mockmass,3085.5465052772715,1,-0.6609806301926061,-0.7940394044813937,3.3442878346201312,3.08440323514502,2.977132077711177,none,173025.47,0.9217994111001565,0.003768656651430006,0.5,12
