galaxyID,groupID,Rvir,Redge,r80_stars,Mgas,Mstar,Mvir,DistToHost,GaltoHostGasMassRatio,GaltoHostStellarMassRatio,GaltoHostDMMassRatio,DistToHostRvirRatio,DistToHostr80_starsRatio,DistNearestSate,NearestSategalaxyID,NearestSateRvir,NearestSateRedge,NearestSater80_stars,GaltoNearestSateGasMassRatio,GaltoNearestSateStellarMassRatio,GaltoNearestSateDMMassRatio
422.0,-1.0,93.47505166814292,92.59605442218216,7.8706646258854835,3776100000.0,1012140000.0,30385000000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
423.0,-1.0,96.26513138470621,92.48958495267513,6.9367188714506325,3267380000.0,858507000.0,33198500000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
424.0,-1.0,102.62769412459402,100.35705802751188,7.526779352063392,1600430000.0,844058000.0,40224200000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
425.0,-1.0,93.41600236197223,88.70911835921797,8.427366244125707,3573380000.0,1134380000.0,30334100000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
426.0,-1.0,99.37998228520814,97.20478137395256,8.262406416785968,1152930000.0,1923920000.0,36523100000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
427.0,-1.0,96.8408621198701,83.55558475291026,7.102224703997371,2898880000.0,954151000.0,33792600000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,115.958157526653,1204.0,57.97165633303809,57.125630249509584,4.855678571208316,0.08156425930014351,0.03396349215166153,0.29701769026354885
428.0,-1.0,93.90315913788011,92.60336038100849,6.945252028575639,726352000.0,3014520000.0,30807000000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
429.0,-1.0,99.12902273398286,98.69309100696829,6.41505091545294,1679020000.0,1431190000.0,36248800000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
430.0,-1.0,93.3569530558016,88.52227100888754,9.294838455933194,3431630000.0,1135360000.0,30277300000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
431.0,-1.0,97.09182167109535,94.84721749367506,8.06201348696238,2884650000.0,819985000.0,34052200000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
432.0,-1.0,98.62710363153236,97.90685484639248,7.3430141134794376,1560880000.0,1619120000.0,35700500000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
433.0,143.0,49.21759669323886,48.03230028240033,7.4450065437720525,3697830000.0,1342810000.0,28080500000.0,98.44557535372887,0.36397755795068654,0.2325630936133953,0.24137412322926696,0.6732663578456936,11.191132577827203,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
434.0,-1.0,97.9185119574845,95.43460028213758,8.111941023981695,1996110000.0,1333170000.0,34929100000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
435.0,-1.0,100.72335400059048,99.43649095383749,7.457736821537808,1570680000.0,1076340000.0,38024000000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
436.0,14.0,90.24210215529968,84.3695999353724,8.015111993860378,2859630000.0,2133190000.0,27342200000.0,291.44848854818036,0.03721455928226471,0.01703621770554646,0.0198904440435314,0.8750818055163216,106.13809764587309,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
437.0,-1.0,93.90315913788011,89.42421500028688,8.495300425027251,3653840000.0,590888000.0,30813300000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
438.0,-1.0,96.70800118098612,93.51721859142012,7.01379139435651,2201600000.0,1316880000.0,33646900000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
439.0,-1.0,93.85887215825214,89.28482111566655,8.482058005988323,3460620000.0,745312000.0,30769300000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
440.0,-1.0,95.21700620017715,91.30167197982084,8.673658838082982,2928460000.0,892853000.0,32122200000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
441.0,-1.0,92.50073811632713,90.3723299809145,7.681648048377732,3073880000.0,1253920000.0,29445200000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
442.0,-1.0,88.44109831709477,87.3620327920402,10.046633771084624,3752650000.0,1412640000.0,25740800000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
443.0,21.0,67.95098907587835,65.66329688608042,8.864545079620857,2757940000.0,2270950000.0,25298800000.0,135.91975871571626,0.05665785348757424,0.028085830009584763,0.030336656933693883,0.4820778289650044,24.587736123318354,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
444.0,-1.0,92.5155004428698,90.52741853337338,9.505378946004207,3308630000.0,913994000.0,29457700000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
445.0,1.0,28.07794508414526,26.366252446916388,5.932406800556186,1290330000.0,3804140000.0,23057200000.0,440.70817847906824,0.0015686510498156394,0.006952251631544225,0.0025086851740026873,0.7023874081870005,32.34314548548568,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
446.0,-1.0,93.68172423974018,86.38462167174869,9.070385275533614,3665100000.0,217573000.0,30588000000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
447.0,-1.0,93.62267493356951,89.87768620382698,8.538380189363561,2757420000.0,1092490000.0,30526600000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
448.0,-1.0,93.26837909654564,91.74418204431716,7.798255473766957,2325590000.0,1546070000.0,30182500000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
449.0,-1.0,92.02834366696192,89.07899468269997,11.134874335337496,3041170000.0,1055090000.0,29003700000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
450.0,-1.0,91.4821375848834,88.04984689974363,7.4842369864782095,2465600000.0,1708600000.0,28480800000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
451.0,-1.0,95.925597874225,95.24949364618324,7.143712023463744,2075720000.0,1088340000.0,32835400000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
452.0,-1.0,93.48981399468555,88.40982271281393,9.283031384845463,2975420000.0,762625000.0,30406800000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
453.0,115.0,94.36079126070268,73.71111827846097,7.002556236453793,1859180000.0,573583000.0,35711700000.0,188.70988573423801,0.2338132391631328,0.0592277040220479,0.21311893153186487,1.1427863096403794,18.013927053295458,100.31607234730156,1085.0,50.147623265426645,48.92738396605913,5.137375316436209,0.10497692531115868,0.26935247383552163,0.3095848139405293
454.0,-1.0,91.93976970770592,89.70188489616537,9.418697914097363,2148610000.0,1724230000.0,28916700000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
455.0,-1.0,97.71183938588722,97.02907794140886,7.277180845605664,1157490000.0,1366850000.0,34718600000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
456.0,-1.0,100.59049306170652,98.6378434230845,6.411459822500496,1076370000.0,745774000.0,37876400000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
457.0,14.0,84.16002361972247,80.87497630053052,10.109372037566317,2272670000.0,2888560000.0,22181700000.0,183.5090000034304,0.029575998448758942,0.023068801661142842,0.016136370249665362,0.5509906325177241,66.82929205872605,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
458.0,-1.0,93.41600236197223,84.18818572575651,9.681641358462,2974530000.0,626319000.0,30328400000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
459.0,-1.0,100.33953351048125,97.54343066671647,6.340322993336573,1033590000.0,785737000.0,37591800000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
460.0,-1.0,90.96545615589017,89.30028069485421,8.48352666601115,3127500000.0,932780000.0,28001100000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
462.0,0.0,95.6451136699144,92.36009545421776,8.774209068150686,1572200000.0,1268390000.0,32554200000.0,274.0900247395234,0.0016527101208259135,0.002109665551171934,0.002721832045750978,0.4001219377164261,24.265725480218272,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
