galaxyID,FOV,pixel,view,band,b_a,b_a_e,PA,PA_e,n,n_e,Re,Re_e,Ie,Ie_e,Mstar_ahf_cat,flag
296,21,1050,projection_zx,band_r,0.90147621642514,4.100439465446768e-10,2.445204417857015,2.188761422843017e-09,0.4065924738085087,3.805169187934939e-10,4.95222710780756,1.6173237797961842e-09,7.096992929060491,2.0453213951541088e-10,4669190000.0,none
296,21,1050,projection_zx,band_u,0.8195385791037426,1.0034740752632788e-10,2.016693850232386,3.0560626290977927e-10,0.621375418232132,1.3081503335124045e-10,0.1936792386346688,1.943927118767085e-11,9.08671628025198,6.593184880012536e-11,4669190000.0,fit
300,31,1550,projection_xy,band_r,0.7756280570153604,9.146182093711391e-10,0.9480249437500272,2.2957219997673143e-09,0.4477977753327242,1.034358556867907e-09,8.343732152351352,7.239170975720627e-09,6.488903747312927,5.491594790980233e-10,9983050000.0,none
300,31,1550,projection_xy,band_u,0.8446081573541546,1.7572770201807207e-09,1.039347561563808,6.130669286288969e-09,0.3963194932014234,1.719486627100859e-09,9.490423190748594,1.4093989482488292e-08,6.168235641555668,9.273855904074921e-10,9983050000.0,none
300,31,1550,projection_yz,band_r,0.8298163480679042,9.45473027295026e-10,3.1270327615079383,3.036154028958784e-09,0.4437501696958405,9.948813388928807e-10,8.308808588034895,6.948371695863462e-09,6.491085204230688,5.288010343051182e-10,9983050000.0,none
300,31,1550,projection_yz,band_u,0.9999999942893608,1.9696472619261462e-09,0.9599301216206442,0.1724541829627361,0.3600002667450515,1.5574116978541264e-09,8.749844572143239,1.2059228272989438e-08,6.189342986451744,8.513695794947986e-10,9983050000.0,fit
300,31,1550,projection_zx,band_r,0.8886124190210754,1.007873150780076e-09,1.81187370803412,4.791000989299293e-09,0.464518578809768,1.0136042131271563e-09,8.237306525032595,6.944809183856814e-09,6.481289270861487,5.356976395926639e-10,9983050000.0,none
300,31,1550,projection_zx,band_u,0.8975236163691707,1.8102529804365707e-09,1.7760191639061882,9.309538930500656e-09,0.4200787489727221,1.714098700386602e-09,9.68709277347434,1.4139220635766482e-08,6.159737356557337,9.174450769224071e-10,9983050000.0,none
303,23,1150,projection_xy,band_r,0.4409374418283841,3.338547218409581e-10,2.92287280340277,4.1434711704130576e-10,0.7789119759449044,9.138977205115351e-10,6.885848297695657,4.74117934648258e-09,6.856019279294205,4.550644316716543e-10,5631690000.0,none
303,23,1150,projection_xy,band_u,0.3495683864559623,2.8071963142828237e-10,3.033389438635855,3.179012559054728e-10,5.2475774732105895,5.744094071870569e-09,41.06325650050575,1.6429597721765946e-07,5.4247655295210855,2.5637265469130686e-09,5631690000.0,none
303,23,1150,projection_yz,band_r,0.8702995921838704,4.592574095559592e-10,2.294751069023567,1.893231191810412e-09,0.3600000018429109,4.172556459721308e-10,5.319896709791785,1.9643607608968446e-09,7.007606785592373,2.2809563010050107e-10,5631690000.0,fit
303,23,1150,projection_yz,band_u,0.9999999434368524,8.42111114668843e-10,1.2578307361293497,0.0074287394536537,2.106675611276546,2.349920586259269e-09,10.78540273170359,1.800580653709075e-08,6.235339090469898,1.1045777527783663e-09,5631690000.0,fit
303,23,1150,projection_zx,band_r,0.4781974778364277,3.709006002457952e-10,1.834505494085448,4.808579664182592e-10,0.5429561558293943,7.532637416867271e-10,6.521593764295128,3.95011484635941e-09,6.877611486948232,3.906734575890684e-10,5631690000.0,none
303,23,1150,projection_zx,band_u,0.7416329403577577,6.920838249062009e-10,1.836578864135588,1.528653559198796e-09,6.018384509910239,7.641534474942723e-09,22.560866620742623,1.1267956685387323e-07,5.340645622704336,3.269373891572349e-09,5631690000.0,none
305,35,1750,projection_xy,band_r,0.5111514548630163,3.5856539632783333e-10,0.5986662830125581,4.853846224452396e-10,0.8061656654655904,8.642039458659207e-10,7.499723360611311,4.85720412993311e-09,6.816203387748392,4.2874195660174637e-10,5709660000.0,none
305,35,1750,projection_xy,band_u,0.2889534310376369,2.1009000689005847e-10,0.3964671227510922,2.2912112371666656e-10,3.2025211028105534,2.778211050256734e-09,15.56893204945504,2.9751394954345083e-08,6.230703248685976,1.252787631625177e-09,5709660000.0,none
305,35,1750,projection_yz,band_r,0.7340302187415197,4.3789871780338145e-10,2.9210795714967075,9.494775829436154e-10,0.6448023234401896,6.394634713826737e-10,6.794015815442809,3.3786112368131183e-09,6.871041118617447,3.2509892169826724e-10,5709660000.0,none
305,35,1750,projection_yz,band_u,0.4627768769059019,2.258385821097633e-10,2.8057355470403387,2.8738583261058373e-10,0.4853817765170305,4.461632080802735e-10,6.313796142851941,2.320140149571857e-09,7.103783600462475,2.3453503365156057e-10,5709660000.0,none
305,35,1750,projection_zx,band_r,0.5829674266309669,3.751543064536872e-10,1.4352268985624952,5.68287217989719e-10,0.7299590571479115,7.441184218280665e-10,7.378942373586015,4.179341328562036e-09,6.842195595818386,3.7311259814258203e-10,5709660000.0,none
305,35,1750,projection_zx,band_u,0.6408523997508514,4.0737809219028086e-10,1.6460837792838616,6.716363660600073e-10,7.999999989765896,7.518397945784608e-09,81.97729444355437,3.957794095872399e-07,4.700462915918108,3.1526578242625423e-09,5709660000.0,fit
313,20,1000,projection_xy,band_r,0.9180587169433828,1.5361840961042715e-09,2.8059680926362387,9.774141086061885e-09,0.3960107237312373,1.3823783562086715e-09,6.090553017070387,7.273053715049808e-09,6.437364067117299,7.456478766229305e-10,8042960000.0,none
313,20,1000,projection_xy,band_u,0.9654643886473586,3.010214744754344e-09,2.846046219154521,4.434707149308612e-08,0.3651879616583014,2.481267285226366e-09,6.916275904335353,1.5130491470435162e-08,6.099911721918516,1.353555175973601e-09,8042960000.0,fit
313,20,1000,projection_yz,band_r,0.8936306245436162,1.48552630072268e-09,1.4406836763508144,7.375109379895604e-09,0.3770744451116763,1.342349903184303e-09,6.037397430471192,7.087171140054072e-09,6.449380845982093,7.28929584195876e-10,8042960000.0,none
313,20,1000,projection_yz,band_u,0.9461304933591022,2.974974325715645e-09,1.5981642248025163,2.8377093376596096e-08,0.36223408096135,2.493186678699736e-09,6.882199279413344,1.5160043134570042e-08,6.102622537585607,1.3616725123951295e-09,8042960000.0,fit
313,20,1000,projection_zx,band_r,0.7257105649966303,1.2954001351819642e-09,0.7131493405736045,2.736698163157026e-09,0.3839961786910955,1.4535569782884602e-09,6.565285688979011,8.307131665388513e-09,6.427482574938754,7.87326958828866e-10,8042960000.0,none
313,20,1000,projection_zx,band_u,0.7969104826647828,2.65079218501856e-09,0.7210229652496594,7.263768262789895e-09,0.3600000027794528,2.630168840927449e-09,7.48497650349054,1.7421594889853862e-08,6.078870471314335,1.4377969524727822e-09,8042960000.0,fit
315,15,750,projection_xy,band_r,0.9999999922987732,1.3547756998925515e-09,2.922732923943368,0.0879573869794264,0.3600006726245797,1.071349156725261e-09,5.231292737270992,4.959215960055575e-09,6.575263010526337,5.856397850561444e-10,6064290000.0,fit
