415,21,1050,projection_xy,band_r,0.7941255755654641,0.5339084470213054,0.814120960560799,2.9055805990591783,7.048716686487348
415,21,1050,projection_yz,band_r,0.6840078762674572,2.054351122512821,0.7833683124544903,3.2223064962738053,7.008456844538027
415,21,1050,projection_zx,band_r,0.8759341387775866,3.1125568031133426,0.8152147529252977,2.7706930561735272,7.013941095482385
323,26,1300,projection_xy,band_r,0.6464878905761691,1.6084000660380888,1.8370511413128154,9.544853154370644,6.462053650094539
323,26,1300,projection_yz,band_r,0.31818515602751557,1.5751737724918546,0.9758497857531313,6.1942910569663905,7.01834212443276
323,26,1300,projection_zx,band_r,0.27227155299094796,3.1289813825763524,0.8234674955136911,6.098115346050938,7.12344395016424
15,25,1250,projection_xy,band_r,0.9732530690214894,1.9561962724483897,0.3600000007469501,11.301817504645896,6.730878195372302
15,25,1250,projection_yz,band_r,0.42187685331168684,1.5924256458395745,0.591184308932754,12.347618831637087,6.685123590690204
15,25,1250,projection_zx,band_r,0.42465701945384343,3.1279028441853223,0.5717108494421584,12.047310942364737,6.707300286308879
757,20,1000,projection_xy,band_r,0.36903132260006416,1.3739173110467606,0.6989053456694898,5.000852190304029,6.472068914269532
757,20,1000,projection_yz,band_r,0.7506552853048507,1.0750233416394464,1.1278155764390467,2.518759776757254,6.691016789076513
757,20,1000,projection_zx,band_r,0.37377553446486045,0.1454240212856761,0.694547041002005,4.656410282886615,6.544615700749543
795,10,500,projection_xy,band_r,0.5787884446418567,1.4639221492675374,0.6461362804297044,2.001628553141034,6.876724518175156
795,10,500,projection_yz,band_r,0.7853786155896905,0.8967444570725248,0.6585109669482929,1.2451675081420843,7.1335232332351834
795,10,500,projection_zx,band_r,0.5409255718453198,0.20888720150659273,0.678125896478083,1.8978979413698949,6.9268883071801355
104,17,850,projection_xy,band_r,0.9715400570480534,2.7447367710026027,0.3600000000575378,5.970104348761082,6.679456813335083
104,17,850,projection_yz,band_r,0.5160987881244541,1.523232596540433,0.36000000326104664,6.618244837884629,6.6672422649919305
104,17,850,projection_zx,band_r,0.5333701031688007,3.130951498219149,0.36794725084136515,6.439429296188556,6.673501561182406
668,20,1000,projection_xy,band_r,0.9999999975740643,1.6282743776269015,0.5042402264330248,0.3267922322406524,7.632970267824555
668,20,1000,projection_yz,band_r,0.9568470630510286,1.013554887188423,0.7245011102906642,0.4050495956969587,7.524725244303246
