galaxyID,FOV,pixel,view,band,b_a,PA,n,Re,Ie,Mstar_ahf_cat
802,20,1000,projection_xy,band_r,0.7002812021711099,1.6933882899168726,0.718598445028726,3.191533303603768,6.134839819386255,44503800.0
802,20,1000,projection_xy,mockmass,0.810277437673243,1.6462976410846923,0.7256296232043242,3.2360291452702814,3.0501802352301657,44503800.0
802,20,1000,projection_yz,band_u,0.7123426398306834,1.8923021939650888,1.0886724354640689,2.583676393930864,6.684122184184352,44503800.0
802,20,1000,projection_yz,band_r,0.7149026545715492,2.0170884938476448,0.9858775080948636,2.625468405508762,6.247282350522113,44503800.0
802,20,1000,projection_yz,mockmass,0.6844136683787588,2.20244281606098,0.8079902059158177,2.90992045459846,3.179233740204588,44503800.0
802,20,1000,projection_zx,band_u,0.4853984886431218,2.8683679408902014,0.8205241013667972,3.5169121304668,6.635680366383308,44503800.0
802,20,1000,projection_zx,band_r,0.5440103882575136,2.8595405561071345,0.7330736275110371,3.359998445979932,6.200523553441632,44503800.0
802,20,1000,projection_zx,mockmass,0.6648112740752864,2.822092033596461,0.7695933936642052,3.3935357338004493,3.078014144356636,44503800.0
804,23,1150,projection_xy,band_u,0.7017608749023373,1.80741106648519,0.5003087576126874,1.1457765145857988,7.21074329133838,41717300.0
804,23,1150,projection_xy,band_r,0.477380177137003,1.7478307480353277,2.882660287033223,14.03097278734783,4.819570555859112,41717300.0
804,23,1150,projection_xy,mockmass,0.6155686561330235,0.9465184125662516,0.7314521359521792,5.912101955700141,2.63474042933464,41717300.0
804,23,1150,projection_yz,band_u,0.9448082888219442,2.968857719079641,1.04777269953442,1.3939784624751013,7.0462094494992495,41717300.0
804,23,1150,projection_yz,band_r,0.5068946770136668,1.8802237811845808,1.052883439967908,3.6131881179273377,6.033910974838051,41717300.0
804,23,1150,projection_yz,mockmass,0.3576362543361194,1.891533871381773,0.6247065224213796,4.517601332329725,3.102877243618362,41717300.0
804,23,1150,projection_zx,band_u,0.4349577835227248,0.1184134005198145,0.3803015218422186,1.961050172259028,7.198845185610538,41717300.0
804,23,1150,projection_zx,band_r,0.1889823149665934,2.9027843434325376,0.3600000055929038,5.880669799409997,6.170975256415574,41717300.0
804,23,1150,projection_zx,mockmass,0.3031361578332723,2.8745342499273407,0.5608127713807878,5.156957742411039,3.075666588254516,41717300.0
819,22,1100,projection_xy,band_u,0.5957304094550577,2.112692421401436,1.0127152867257216,1.4314645930033951,6.903244015389094,40845400.0
819,22,1100,projection_xy,band_r,0.6521622429107317,2.1362398333755066,1.0108844472662064,1.5793702129144456,6.40336515032263,40845400.0
819,22,1100,projection_xy,mockmass,0.7996451472804113,2.3747034981696515,0.9981538587564772,2.3446289110887983,3.200655523737425,40845400.0
819,22,1100,projection_yz,band_u,0.4632333052775383,2.84786263292428,1.354882382910847,2.1470830663461737,6.61056404184693,40845400.0
819,22,1100,projection_yz,band_r,0.4383450335180071,2.860644198812251,1.2015592347248294,2.5654221113745934,6.135121020212083,40845400.0
819,22,1100,projection_yz,mockmass,0.4769789604311595,2.7920741010221075,1.1480958585908725,3.956862646456845,2.967340611983159,40845400.0
819,22,1100,projection_zx,band_u,0.5725268695492856,1.1900561719936331,1.5599629914987672,2.51436590504058,6.411390009289259,40845400.0
819,22,1100,projection_zx,band_r,0.5511187583638556,1.318385247333617,1.2317356553959091,2.75791321811479,6.007470587861929,40845400.0
819,22,1100,projection_zx,mockmass,0.552747621613152,1.4406411524537726,0.8600338109150747,3.4998090838085414,3.0398967095119693,40845400.0
836,14,700,projection_xy,band_u,0.7850068822608061,2.389249329819352,1.2311398144423582,0.8797780022130607,7.7102208492208115,41070000.0
836,14,700,projection_xy,band_r,0.7656495586031274,2.813674511297179,1.045511907812962,1.0861612990866798,6.9555035711262185,41070000.0
836,14,700,projection_xy,mockmass,0.7092057845255388,2.620590637919872,0.7884510193597924,1.732808560351064,3.559522150126182,41070000.0
836,14,700,projection_yz,band_u,0.6857452158228207,1.5932091866608324,1.0760520968307483,0.6755665532619479,7.977817779520874,41070000.0
836,14,700,projection_yz,band_r,0.6356361762933526,1.524504886844774,1.2679924508394116,0.9457429104361578,7.074208742042479,41070000.0
836,14,700,projection_yz,mockmass,0.8723599970684465,1.1088550221504925,0.6945357796895002,1.586857554003711,3.5400232818179043,41070000.0
836,14,700,projection_zx,band_u,0.6228838014276987,2.756104540635395,0.6351055255935529,0.7041734845952476,8.131001621627654,41070000.0
836,14,700,projection_zx,band_r,0.672479121141904,2.956587820794596,0.7928133516308813,0.794316433879113,7.288282185924844,41070000.0
836,14,700,projection_zx,mockmass,0.7222950276882054,2.2165041529812046,0.983352384573742,1.7264318017918343,3.511877458916824,41070000.0
873,16,800,projection_xy,band_u,0.560728760946178,2.482710900598439,1.0283300216278666,2.1007135905644168,6.2837726626044885,38762600.0
873,16,800,projection_xy,band_r,0.6091273211589342,2.510861981718369,1.020377853643844,2.3470477819239672,5.961689870137502,38762600.0
873,16,800,projection_xy,mockmass,0.6880526075600071,2.56315151257794,0.7320342407466237,2.7511170572147785,3.208553372090303,38762600.0
873,16,800,projection_yz,band_u,0.4842859889836279,2.4650944530005297,0.9434775606763114,2.3780975290215576,6.246253737890147,38762600.0
873,16,800,projection_yz,band_r,0.4611144929321651,2.491981524641845,0.9301747771380068,2.817576062092513,5.932498263629494,38762600.0
873,16,800,projection_yz,mockmass,0.4637625679129928,2.48101244246248,0.7577896114270601,3.511830423202957,3.1614083936040345,38762600.0
873,16,800,projection_zx,band_u,0.572319366596302,1.0395668402228335,1.1033442912718034,2.187697163333348,6.217458663220906,38762600.0
873,16,800,projection_zx,band_r,0.5838193448175419,1.1232243282730507,1.0457388022796312,2.5820956601791534,5.890580287022761,38762600.0
873,16,800,projection_zx,mockmass,0.6249878381952585,1.161417935066979,0.7101344159606043,3.071030908931521,3.157512335973536,38762600.0
885,11,550,projection_xy,band_u,0.4852631885740828,2.13298537536208,0.4382941795844255,1.4988261786103996,6.660207243753843,27606800.0
885,11,550,projection_xy,band_r,0.571324392790642,2.0435820870482404,0.6004593886854467,1.5194136893349384,6.340165863883055,27606800.0
885,11,550,projection_xy,mockmass,0.5762201999098083,2.00783351940494,0.7621394286323431,1.8962760972192871,3.413967640770047,27606800.0
885,11,550,projection_yz,band_u,0.7575572277996082,1.8666704852261828,0.573471568733314,1.110859209081402,6.707723684232397,27606800.0
885,11,550,projection_yz,band_r,0.8441294152688954,2.3124622810874893,0.5333092556711905,1.1339877238424478,6.4449526493579645,27606800.0
885,11,550,projection_yz,mockmass,0.856765075457618,2.4011602403991814,0.6210739057936006,1.34159176671329,3.567204701646028,27606800.0
885,11,550,projection_zx,band_u,0.5915834261075298,0.0737542200476264,0.6470240639740761,1.4605324208670152,6.563007529566871,27606800.0
885,11,550,projection_zx,band_r,0.7185282348893534,0.145158301998184,0.6367146000987101,1.474955337839146,6.2687997425287065,27606800.0
885,11,550,projection_zx,mockmass,0.7332191667544352,0.0691247013653332,0.7267928953775862,1.7961156085740169,3.372140456973461,27606800.0
889,18,900,projection_xy,band_u,0.6658459696540702,2.8301459577306374,1.4256865480717305,2.4129601664112488,6.093604738238969,47365000.0
889,18,900,projection_xy,band_r,0.6433590828625861,2.958248033743924,1.1662304706931024,2.82312085085273,5.799739836140803,47365000.0
889,18,900,projection_xy,mockmass,0.6595856391257215,3.078080666690157,0.841511867535892,3.4450784834784494,3.091360703724146,47365000.0
889,18,900,projection_yz,band_u,0.5803119029708685,0.7436920558264516,1.354947704877234,2.886606651340528,6.005616426504993,47365000.0
889,18,900,projection_yz,band_r,0.5819850929723055,0.8765252680156163,1.1188759861617894,3.219326399851578,5.730022585350395,47365000.0
889,18,900,projection_yz,mockmass,0.7154638262316605,0.9789625531728764,0.9116378458265444,3.8002786914641935,2.964400203174354,47365000.0
889,18,900,projection_zx,band_u,0.5772458645808741,1.9242644614143,0.9765458644355456,2.3055079770851865,6.252764024518571,47365000.0
889,18,900,projection_zx,band_r,0.6150415258059232,1.9457824770608865,0.9674559254212236,2.576010895801244,5.929004501329781,47365000.0
889,18,900,projection_zx,mockmass,0.6254003723069823,2.00033340124647,0.7255462373416712,3.12330851774988,3.220641631852961,47365000.0
899,16,800,projection_xy,band_u,0.5385466120927781,2.709569772520219,1.9255838399150025,4.33815037721736,6.26445425486367,33092800.0
899,16,800,projection_xy,band_r,0.9604748588577564,2.040655915237266,1.7521104020953784,3.628172058580664,5.686857719669262,33092800.0
899,16,800,projection_xy,mockmass,0.6306879678282666,1.16320474136039,0.6267982696185818,3.575445699772672,2.954659982349632,33092800.0
899,16,800,projection_yz,band_u,0.3360015765415755,0.9503782847219416,0.5297329976709165,2.4497948641122087,7.056298105860105,33092800.0
899,16,800,projection_yz,band_r,0.3638444757648801,0.9782875597736832,0.6147574792951916,2.7157563807081657,6.44035840894354,33092800.0
899,16,800,projection_yz,mockmass,0.4513296624691311,1.006701327172949,0.6379789173536778,2.903631759459027,3.2735444433743783,33092800.0
899,16,800,projection_zx,band_u,0.7272325673397958,2.768710998743661,0.7431798914279132,1.837055500855148,6.940426052971695,33092800.0
899,16,800,projection_zx,band_r,0.5772517950029615,0.1792598702782409,0.7231835418794861,2.659211312171883,6.24740361474057,33092800.0
899,16,800,projection_zx,mockmass,0.488141084531739,0.2782999534478915,0.5295009362750398,3.379279249031732,3.1362366087253344,33092800.0
908,16,800,projection_xy,band_u,0.4260484677609921,1.3910719392806616,0.8509877908049449,2.180200017680014,6.470442086476997,49752300.0
908,16,800,projection_xy,band_r,0.44511832818849,1.4567222283126724,0.5545698209969554,2.1251538525935585,6.310185506968197,49752300.0
908,16,800,projection_xy,mockmass,0.4928532170621259,1.524599677077331,0.7025436400223766,2.7768488642576576,3.413438326658592,49752300.0
908,16,800,projection_yz,band_u,0.9658079287854112,2.178233888887859,0.642084580624771,0.8924079580069713,6.887021896839416,49752300.0
908,16,800,projection_yz,band_r,0.9661635686644032,1.15207764533481,0.7106911335407731,1.0026771559591765,6.585686742458894,49752300.0
908,16,800,projection_yz,mockmass,0.889924091924163,0.6470627636459697,0.9055806032723508,1.5452260117522167,3.641530063327131,49752300.0
908,16,800,projection_zx,band_u,0.4741217461303026,0.0978677897100206,1.145542829763413,2.1688066190402884,6.38953250978189,49752300.0
908,16,800,projection_zx,band_r,0.4741175790131695,0.085637534072502,1.0650966708713958,2.338980680119745,6.137885077769966,49752300.0
908,16,800,projection_zx,mockmass,0.5067474722356694,0.0706297362822326,0.9042548151819664,2.9376053823503536,3.331624773871567,49752300.0
910,19,950,projection_xy,band_u,0.6709809095925721,2.059074029482632,0.8505982602862323,1.015894698330006,7.0887398788666935,37291900.0
910,19,950,projection_xy,band_r,0.7961456412586192,2.037242150512781,1.238347707914083,1.6675785268534555,6.227666479979913,37291900.0
910,19,950,projection_xy,mockmass,0.721852252517563,1.309906129638371,0.7524679403775105,2.644130941347456,3.151092930088124,37291900.0
910,19,950,projection_yz,band_u,0.5187769298751644,0.2351551949547622,0.4001315508663065,1.4602916064547349,7.025139583787023,37291900.0
910,19,950,projection_yz,band_r,0.6943311904181376,0.6885669382982561,0.3882732400552905,1.5903892865856426,6.477127859715642,37291900.0
910,19,950,projection_yz,mockmass,0.842049344832934,0.6767117001261354,0.7229087999219247,2.100454576046244,3.279178956190267,37291900.0
910,19,950,projection_zx,band_u,0.5553589224257705,1.870121821544234,0.4557984046420755,1.4333170002975606,6.991677738340682,37291900.0
910,19,950,projection_zx,band_r,0.9087155036798792,1.9954680352750591,0.7373169407337534,1.5371742756041693,6.315180412965507,37291900.0
910,19,950,projection_zx,mockmass,0.6906114879702954,0.4169153603447539,0.8876048340961604,2.780674107451822,3.098263019223674,37291900.0
911,15,750,projection_xy,band_u,0.9506960316192627,1.2850920144954647,0.511927693925219,0.4371741792805402,7.809972795072737,29626900.0
911,15,750,projection_xy,band_r,0.9008261414903076,1.0067341264322385,0.9610431044407592,0.6834145812725313,6.753013512628107,29626900.0
911,15,750,projection_xy,mockmass,0.4034681640926504,0.4017468186339833,0.6746005607479983,3.145830880521097,3.178711701700596,29626900.0
911,15,750,projection_yz,band_u,0.9859013466106348,1.518040560760536,0.4878397148316532,0.4181838556583898,7.846296604752871,29626900.0
911,15,750,projection_yz,band_r,0.9610461799055964,1.665627555960436,0.6603956860357253,0.50055001522284,6.979968839897495,29626900.0
911,15,750,projection_yz,mockmass,0.576788880479859,1.645717962323096,0.6236472312696836,2.8972719575305788,3.111086859188683,29626900.0
911,15,750,projection_zx,band_u,0.9651816955593874,3.1089577802016124,0.5890848477888122,0.4678405613394891,7.767697644003829,29626900.0
911,15,750,projection_zx,band_r,0.978323314777495,2.505819360069926,1.1043064620360008,0.8455625990929836,6.679416706170231,29626900.0
911,15,750,projection_zx,mockmass,0.9588149241297572,1.3961912604256643,0.7154363805178892,1.761336427313038,3.304324557997318,29626900.0
913,18,900,projection_xy,band_u,0.5438327292676434,0.1564113897400301,0.7712674347075195,1.7428896080568428,6.508358183975016,39895300.0
913,18,900,projection_xy,band_r,0.563669023591084,0.2026069176166375,0.7744953347927468,1.9130099361672848,6.196716428429978,39895300.0
913,18,900,projection_xy,mockmass,0.5614588981815762,0.2796517224481046,0.8733347802650484,2.8986025193237457,3.218165758247637,39895300.0
913,18,900,projection_yz,band_u,0.660062001297141,1.0519825452964853,0.7899920135191214,1.9465715074110137,6.334803327668442,39895300.0
913,18,900,projection_yz,band_r,0.7378385844217293,1.0318760087145158,0.5806528990009763,1.877099760815789,6.121095895723212,39895300.0
913,18,900,projection_yz,mockmass,0.6958155305584598,0.97800124073882,0.8305797394357073,3.0179341849047536,3.090514561885417,39895300.0
913,18,900,projection_zx,band_u,0.4918481285902423,1.166198972702582,0.8366457692950204,1.6279993982834378,6.592243142817954,39895300.0
913,18,900,projection_zx,band_r,0.5118432032131155,1.1402103507023105,0.8769830533323195,1.8225853932417813,6.262378510183214,39895300.0
913,18,900,projection_zx,mockmass,0.5565516512020666,1.1395020269152871,0.9012380949163908,2.720048457975064,3.2831371869574943,39895300.0
914,19,950,projection_xy,band_u,0.5162504747380959,1.026168654134716,0.4488924828303044,1.954387292558048,6.604262326065384,29891800.0
914,19,950,projection_xy,band_r,0.999999670801862,0.9493847016728516,1.5967831182415535,2.9554958970428578,5.629073136904798,29891800.0
914,19,950,projection_xy,mockmass,0.7663384797349114,2.937933303376604,0.8516528549318357,2.390781108254492,3.087666138295329,29891800.0
914,19,950,projection_yz,band_u,0.7415400295778989,2.2476254701133938,1.0369190149645098,1.604191915281387,6.531801123413282,29891800.0
914,19,950,projection_yz,band_r,0.6800897339113254,2.2201160472566093,0.5854288722421817,1.9717955261234648,6.139981827569406,29891800.0
914,19,950,projection_yz,mockmass,0.6018000171392577,2.1000887686306164,0.7928752555210388,2.570529602827313,3.1416178448537906,29891800.0
914,19,950,projection_zx,band_u,0.7666096328440736,2.9765283806502687,0.4023096669195423,1.6565907288237065,6.628474386010076,29891800.0
914,19,950,projection_zx,band_r,0.6925645960045559,0.9306344294220226,0.6851298625997949,1.980917265724916,6.145849797073252,29891800.0
914,19,950,projection_zx,mockmass,0.7848044586366577,0.8726856748294105,0.74415042647786,2.0753164624882783,3.2440891302761448,29891800.0
915,12,600,projection_xy,band_u,0.7274813432900221,2.227517449389951,0.683120468595523,2.520138244240698,5.598254292721295,35209800.0
915,12,600,projection_xy,band_r,0.7366132651866232,2.238865819761892,0.6867100867628775,2.447935665144654,5.520150087391705,35209800.0
915,12,600,projection_xy,mockmass,0.7368735152548859,2.2185726451307186,0.6707633744770249,2.496985951323807,3.236998082554724,35209800.0
915,12,600,projection_yz,band_u,0.6788605122299826,0.7348275358924382,0.6933417934807906,2.5381533592696552,5.6181405494838295,35209800.0
915,12,600,projection_yz,band_r,0.6755403241481388,0.7551815514836661,0.7100309870001638,2.489270077016046,5.537080311461215,35209800.0
915,12,600,projection_yz,mockmass,0.6811706493716269,0.7462646547777642,0.7085473207632267,2.536247423158701,3.2489343626090883,35209800.0
915,12,600,projection_zx,band_u,0.6016760458072953,2.395578803671592,0.7087950152412674,2.802596767287755,5.580071060650625,35209800.0
915,12,600,projection_zx,band_r,0.6004011046936888,2.399127729021769,0.7281505994302262,2.72672336285357,5.502935699523059,35209800.0
915,12,600,projection_zx,mockmass,0.5985918688663932,2.403248406793338,0.7253901619635243,2.798707488601859,3.2136341688441035,35209800.0
930,21,1050,projection_xy,band_u,0.336638764324623,1.5557796292246564,0.4478651098880144,2.181198292489345,6.682270356082241,39681600.0
930,21,1050,projection_xy,band_r,0.4873490037662633,1.5843721580679402,1.2969580677713226,3.014767973903949,5.893184414043653,39681600.0
930,21,1050,projection_xy,mockmass,0.7222267427498741,1.7730733495443445,1.04656226067851,3.398632537272267,2.9557909657989474,39681600.0
930,21,1050,projection_yz,band_u,0.3126357062362792,3.019290443168465,0.3600000037483135,2.27408133699724,6.702716162525414,39681600.0
930,21,1050,projection_yz,band_r,0.4233961002858008,2.910871470309951,1.3436127891118568,3.2456072018373803,5.886599096224402,39681600.0
930,21,1050,projection_yz,mockmass,0.4476036442261238,2.714982961272865,0.967223864317838,4.4322950072148055,2.947280656917632,39681600.0
930,21,1050,projection_zx,band_u,0.3117762234466946,2.3113104352149616,0.3604652086765754,3.0719378916870075,6.487618001927192,39681600.0
930,21,1050,projection_zx,band_r,0.3970879832647079,2.3214361170361864,1.106846938579942,3.881412840744106,5.785330093670013,39681600.0
930,21,1050,projection_zx,mockmass,0.5569432092003636,2.1527427335227225,0.8387994393278984,4.427051816852622,2.870678363793408,39681600.0
934,15,750,projection_xy,band_u,0.6952221554428704,2.9169549095116154,0.4264483829061836,2.019404781169776,6.682816945801015,47647500.0
934,15,750,projection_xy,band_r,0.6678668522012952,2.9622451669069605,0.511952002248071,2.2607569552943034,6.275030864867662,47647500.0
934,15,750,projection_xy,mockmass,0.6297494272790067,3.0194322388281063,0.7511527918899055,3.1168124474561423,3.209219666649035,47647500.0
934,15,750,projection_yz,band_u,0.6168772127135816,1.9991136216032768,0.3603369047250126,1.95154733103462,6.784523602940968,47647500.0
934,15,750,projection_yz,band_r,0.5622465834199003,1.9560090158115164,0.4276600697941526,2.2422173451913894,6.365392980315851,47647500.0
934,15,750,projection_yz,mockmass,0.5056586235039217,1.9723191533254028,0.7240956325739272,3.315635198336212,3.256744454287133,47647500.0
934,15,750,projection_zx,band_u,0.8337124260989013,2.274138855563242,0.4234586185998885,1.565949207563723,6.827925555377153,47647500.0
934,15,750,projection_zx,band_r,0.8643778286340028,2.359393228360749,0.5378355505161895,1.6472935849506545,6.434339293212347,47647500.0
934,15,750,projection_zx,mockmass,0.9459376519886228,2.175420196635216,0.7533207275288912,2.047428973132263,3.389931465456013,47647500.0
935,14,700,projection_xy,band_u,0.7685205018930891,1.524138282780375,1.7938471027052674,1.561848280485147,6.626324328500736,33961100.0
935,14,700,projection_xy,band_r,0.761391413326817,1.528658895646776,1.6458992656473104,1.77799980429726,6.262580999752839,33961100.0
935,14,700,projection_xy,mockmass,0.7696912725834215,1.559341494462524,1.151097180956557,1.9832901215747325,3.307994181382677,33961100.0
935,14,700,projection_yz,band_u,0.5026507408702656,0.2379181319751246,2.0203348076439216,2.352315867521807,6.434445551872349,33961100.0
935,14,700,projection_yz,band_r,0.5103359615655403,0.1493611778649576,1.922224285629444,2.8024550941979487,6.02727172809952,33961100.0
935,14,700,projection_yz,mockmass,0.5014019743148468,3.0932182613064096,1.2265699907976364,3.029512243003881,3.123150736771037,33961100.0
935,14,700,projection_zx,band_u,0.6983226820079521,1.3188466154130256,2.215851645633063,2.592383737724203,6.235409615620917,33961100.0
935,14,700,projection_zx,band_r,0.6332641156500176,1.269255070578767,1.911756701536752,2.938383934382457,5.914487763604384,33961100.0
935,14,700,projection_zx,mockmass,0.547854966851463,1.2012420127792405,1.0344310899099312,2.935413768832261,3.122819222615805,33961100.0
945,20,1000,projection_xy,band_u,0.7510860656850511,0.3899522851780622,0.9213607062966328,1.9037757196936165,6.4164893030528365,49024200.0
945,20,1000,projection_xy,band_r,0.7605418513694887,0.4127995358092028,0.924774844240836,2.0303011236411668,6.13577707769473,49024200.0
945,20,1000,projection_xy,mockmass,0.8178155022712285,0.5353285527861896,0.9468317712807184,2.668217498753416,3.201341948665193,49024200.0
945,20,1000,projection_yz,band_u,0.5223967561167372,0.3646968623058818,0.6183906149448137,2.824756577713795,6.277290587321988,49024200.0
945,20,1000,projection_yz,band_r,0.5636059786528357,0.3848409686217278,0.7669144392465326,2.986816634997356,5.958840669583046,49024200.0
945,20,1000,projection_yz,mockmass,0.6965811352809969,0.4881062752760744,0.8660210560236524,3.326984722032249,3.090767107800552,49024200.0
945,20,1000,projection_zx,band_u,0.5200526932108828,1.7737404654027722,0.9959660771894436,3.089392867113025,6.168602003931599,49024200.0
945,20,1000,projection_zx,band_r,0.5562137649634061,1.772009924510741,1.0309657070811706,3.1733729982575074,5.892003978482699,49024200.0
945,20,1000,projection_zx,mockmass,0.7240585120341618,1.7479917406377457,0.9177548224965312,3.3427652802058674,3.07394250205636,49024200.0
948,17,850,projection_xy,band_u,0.741166338774135,2.4412807780120858,0.862751095973638,2.151160898222229,6.518530140037745,40743600.0
948,17,850,projection_xy,band_r,0.6761457526434735,2.377704672814854,0.7802724873093729,2.4670049219778285,6.105740606088824,40743600.0
948,17,850,projection_xy,mockmass,0.6400753612498474,2.143332781755953,0.6485504753282982,3.171087431316877,3.132960139507144,40743600.0
948,17,850,projection_yz,band_u,0.4146481913854437,0.4446244498830676,0.3601243144143817,2.794145361251089,6.648781555160171,40743600.0
948,17,850,projection_yz,band_r,0.4576747195700253,0.495178065673854,0.4235442183758229,3.013575258200638,6.16793692649541,40743600.0
948,17,850,projection_yz,mockmass,0.5763603753044468,0.5347571080494412,0.6185602373318012,3.4279362346544184,3.1241649349786904,40743600.0
948,17,850,projection_zx,band_u,0.5910317754688014,1.56849462085321,0.8269406560528907,2.8893020755702747,6.358497756561071,40743600.0
948,17,850,projection_zx,band_r,0.6838239284664134,1.5358544916233878,0.7254082140411545,2.9784866824664697,5.949906739720636,40743600.0
948,17,850,projection_zx,mockmass,0.8892967689591852,1.031981809291694,0.6588270785061705,3.253056566309159,2.984610875300161,40743600.0
953,18,900,projection_xy,band_u,0.7326487108180046,1.1339544667425396,0.6499522260818662,2.446064442012732,6.55261613285543,42471900.0
953,18,900,projection_xy,band_r,0.7403360161193409,1.2096913487583092,0.6204107142572096,2.631474571870557,6.109991301715271,42471900.0
953,18,900,projection_xy,mockmass,0.709375354874005,1.3898590682101757,0.6556795818194796,3.528774806564126,3.02960659501742,42471900.0
953,18,900,projection_yz,band_u,0.5869487498307197,0.9508874687142754,0.7540438264672176,2.1670827960405425,6.73380840731974,42471900.0
953,18,900,projection_yz,band_r,0.6618204111022583,0.9615927988764336,0.8306969822276546,2.2693217763888147,6.251304494595557,42471900.0
953,18,900,projection_yz,mockmass,0.7556619400681915,0.8322876631138271,0.7197221712770338,2.826437026218048,3.181805249443089,42471900.0
953,18,900,projection_zx,band_u,0.5680311568065529,0.4928288503081524,0.6921868319631951,2.540815569857484,6.619116494991721,42471900.0
953,18,900,projection_zx,band_r,0.6359371569162905,0.4001707618986019,0.97805357128784,2.934164620142935,6.037825006252571,42471900.0
953,18,900,projection_zx,mockmass,0.6779962108424193,0.2222493901774511,0.6897950445128975,3.673971022202724,3.013161974433576,42471900.0
972,11,550,projection_xy,band_u,0.4341507352674539,2.968602042897573,0.3603552357005343,1.4190058778645476,6.874281095914673,36750800.0
972,11,550,projection_xy,band_r,0.6770034367734336,2.9230343809138386,0.4259910323066478,1.4311325320170878,6.404354573743331,36750800.0
972,11,550,projection_xy,mockmass,0.8538581958601607,1.4675399406548122,0.7271478320848823,1.8957786582439,3.404127556482353,36750800.0
972,11,550,projection_yz,band_u,0.4358011549029361,1.1116036438011334,0.3600000039836352,1.5194327819980615,6.813987968039368,36750800.0
972,11,550,projection_yz,band_r,0.6420041330653139,1.1149605106414893,0.4837644731069616,1.5093757455952346,6.397838283754229,36750800.0
972,11,550,projection_yz,mockmass,0.9008695140521024,1.0148827122610184,0.6468928561994727,1.6129514387145136,3.5394048323212512,36750800.0
972,11,550,projection_zx,band_u,0.5730305409454859,2.057963168028837,0.5683794853518074,1.0287253858882988,6.944282396441314,36750800.0
972,11,550,projection_zx,band_r,0.7008516675032708,2.255044893264884,0.7428248442496302,1.2766741020829635,6.422659013780623,36750800.0
972,11,550,projection_zx,mockmass,0.7292340477959147,2.725821961403346,0.8219183250527247,1.9935384064786,3.4110031332283244,36750800.0
974,18,900,projection_xy,band_u,0.5997275601887126,0.3739900997545642,0.4651555296164767,1.0472071388619113,7.48885602714699,36428300.0
974,18,900,projection_xy,band_r,0.6618252086484226,0.1947160849092975,0.7040883934001665,1.735614521259596,6.375261297688775,36428300.0
974,18,900,projection_xy,mockmass,0.5995603015220581,0.2043784443948899,0.9134568310530838,4.097612327176523,2.8661605938930013,36428300.0
974,18,900,projection_yz,band_u,0.6227279393638765,2.371150471757141,0.947880359852814,1.409210639857381,7.149073980411009,36428300.0
974,18,900,projection_yz,band_r,0.6955963750831767,1.6006667724748886,0.9214763292627012,1.9732883345891008,6.231685278832132,36428300.0
