0,29,projection_xy,band_g,1450,1639882.5969735924,6.653878830342353,0.1635756264043893
1,40,projection_xy,band_g,2000,8975953.647380112,70.97892971928461,0.2939608447781097
2,126,projection_xy,band_g,6300,1637541.7299878683,42.882715382276295,0.29195310593127294
3,83,projection_xy,band_g,4150,1639115.0955340392,28.863965901420663,0.28395874176824104
4,36,projection_xy,band_g,1800,1684114.7055291461,18.128064748581533,0.2926631839611679
5,25,projection_xy,band_g,1250,2507182.1277254163,4.7654246672669505,0.16350787973452588
6,20,projection_xy,band_g,1000,2167399.8390381206,5.325220360273852,0.16359957798719835
7,39,projection_xy,band_g,1950,3708662.8877653587,47.245369107818725,0.2534965023830153
8,28,projection_xy,band_g,1400,2305272.725352823,14.509797924162305,0.2905930090076494
9,74,projection_xy,band_g,3700,2591765.8387310156,10.011853825674933,0.16371925794532302
10,64,projection_xy,band_g,3200,2199065.093103955,19.73588483265967,0.2928760190357579
11,63,projection_xy,band_g,3150,1541836.4599800073,15.25301727632697,0.4445224223979199
12,24,projection_xy,band_g,1200,4286003.185202574,15.540467100290277,0.19717732702602267
13,46,projection_xy,band_g,2300,4890029.913856107,19.688556177659347,0.21214872643731966
14,4,projection_xy,band_g,200,3023875.7463783976,2.259899990174704,0.172956899552693
15,25,projection_xy,band_g,1250,4438454.751940642,10.567467370173885,0.196054175041808
16,24,projection_xy,band_g,1200,1835054.645132899,12.273539035497613,0.3105776589591723
17,67,projection_xy,band_g,3350,1236102.4923535294,21.976409944204462,0.39254859916166057
19,20,projection_xy,band_g,1000,1295586.2875362753,9.998581844852948,0.7304521457621841
20,38,projection_xy,band_g,1900,2727249.2440498644,4.603882552274323,0.16352479319799756
21,16,projection_xy,band_g,800,6407399.095883744,5.972596520664966,0.24100039941729756
22,18,projection_xy,band_g,900,2971200.5210472355,6.555852412147701,0.16382525672065543
24,28,projection_xy,band_g,1400,2269386.3570437254,9.742713937148325,0.21946784103209777
25,35,projection_xy,band_g,1750,1247950.9225391545,15.894341117310193,0.38638456793954606
27,24,projection_xy,band_g,1200,2239611.278149502,10.75767097119125,0.2511829602526947
28,19,projection_xy,band_g,950,2945403.1419054708,4.805389949913435,0.16402350158882403
29,50,projection_xy,band_g,2500,2136276.276711548,15.613546328758254,0.26373287573777004
30,31,projection_xy,band_g,1550,1903689.9468574456,13.383745034057767,0.31005105976821823
32,18,projection_xy,band_g,900,2079506.0515804263,8.879764089385326,0.5046919742732614
33,25,projection_xy,band_g,1250,3833017.877129704,11.16497875020994,0.19253834436611786
34,25,projection_xy,band_g,1250,4079849.418842246,7.051551154927456,0.16955722543906
