galaxyID,FOV,view,band,pixel,Ie_1D,reff_1D,n_1D,Ie_2D,reff_2D,n_2D,x0_2D,y0_2D,ellip_2D,theta_2D
44,23,projection_xy,mockmass,1150,2337385.011915377,1.8316241072831232,0.6288685890608613,1584016.9316413042,2.15513879195327,0.9219092272503392,-0.3172554095972935,-0.7213885879501271,0.2642691897751598,2.0200650534360847
44,23,projection_yz,band_g,1150,2373381.094752117,21.338249643536546,2.2145493927493423,449458.42729349405,77.04322642913333,3.379932446080656,2.154542489841393,0.2484990145966005,0.9075472289666021,3.0424921856051403
44,23,projection_yz,mockmass,1150,4557615.320199042,2.3666576440390066,0.7622035357799447,3222888.8813473918,2.752782759386086,1.0245553230642763,0.6813303927827444,-0.15627487831448456,0.7357669824748244,3.021007247870702
44,23,projection_zx,band_g,1150,392062.33530729427,22.717412705916885,2.2841905753783323,844964.8554667841,13.357834563556374,1.6033771092670208,1.4213916230126715,-1.086624538327815,4.274388072930249e-34,2.843582745698249
44,23,projection_zx,mockmass,1150,4599783.565131448,1.882978207848204,0.8449167370696065,3323045.4531150805,2.152987012889269,1.0628513546889549,0.1646542962691485,0.3146198570162061,0.6054829324507758,1.5509422000639148
45,24,projection_xy,band_g,1200,2968768.9266912094,12.291843580000858,0.21860093534389816,4227056.48075404,11.708672086512909,0.08687024275153886,0.2265932679321441,-0.26718090194321154,0.5565995436852488,2.439055965941701
45,24,projection_xy,mockmass,1200,3120530.376529208,1.47052804537897,0.6932752095070245,1978308.1935662082,1.7811364524841586,1.0311294330028968,0.08100173565459966,-0.5677180224301752,0.3091768269658018,2.2734783923384043
45,24,projection_yz,band_g,1200,3553606.363427825,5.244537421145138,0.16374043781967906,3974746.935538922,11.496570042784466,0.07072985869834858,0.30214176054369185,0.16800919437062622,0.4184098359035944,0.9953657719000476
45,24,projection_yz,mockmass,1200,2517642.701287796,1.7412152503868392,0.6502077131493184,1626217.652358029,2.1047850285287293,0.97988504525693,0.5762139571722132,0.9240709275328188,0.39247624317487867,1.0333355037460414
45,24,projection_zx,band_g,1200,3426822.4586319146,8.017628867164918,0.16904485576414133,3949196.5833864855,10.71090124089084,0.06741648632469498,-0.04487088661561165,-0.0301836301207356,0.20960163628700407,2.61378916499196
