n_1D,reff_2D,Ie_1D,reff_1D,theta_2D,pixel,y0_2D,sim,view,ellip_2D,FOV,x0_2D,n_2D,Ie_2D
0.64625336349304,0.7503322715773988,3855880.3573225746,0.46205404102873454,1.2203518728240361,550,-0.6499137552826093,1284,projection_xy,0.1535563948692501,11,-0.7937637944884326,1.3781434174150795,1433851.6194065772
0.7533284390561307,0.8138889685842563,2500847.60762966,0.5942821664636407,0.49931152170552906,550,-0.08956297941850981,1284,projection_yz,0.08578679159471014,11,0.6424170694331044,1.282807261930148,1247884.2600520798
1.0034039111961486,0.8847755143832782,2186402.249271393,0.6832879517350244,0.5996273322533021,550,0.7847851965940272,1284,projection_zx,0.12613635612649046,11,0.1171092928455238,1.3578699652021005,1251510.2670226356
0.5202777449595473,1.013734401120627,13343458.978425365,0.6009444332225282,1.38560107725913,450,-0.007779694355457684,590,projection_xy,0.3765212711686268,9,0.07318650503659956,1.2651770255376653,5024033.096223246
0.7702243880016593,0.7775065236704557,14055136.365120413,0.571402616734863,2.8435512339361786,450,0.036187693150745756,590,projection_yz,0.3023008416683724,9,-0.062129058988947605,1.2143760574512608,7429294.592050278
0.38243489024290733,0.5087728024095844,24840332.037178762,0.4695229578497793,0.58185438243023,450,-0.09527084515586286,590,projection_zx,0.1642434889517726,9,-0.04598150413054076,0.6240274820848584,18237513.468216673
0.5018517856567734,3.309175211041735,2333218.3444833285,3.0035831564762847,0.8626594201939142,950,1.433132938672581,702,projection_xy,0.4041734104413019,19,3.0314663774871797,0.6752443827275381,1844056.9190783831
0.6126235541379014,3.517175312083034,3202833.2229797235,3.5039921146426134,0.5838536179063638,950,-1.7502847246279079,702,projection_yz,0.6645160445550624,19,-1.5035012186659722,0.6271357565130218,3052529.4536134056
0.4937054567195325,3.0727948308416164,3315082.6999433045,2.9404616748116528,2.2597755354277993,950,-3.0671770792960324,702,projection_zx,0.5378889516787128,19,1.6341692105164352,0.5960594169977449,2874063.4377899882
1.1841223708739528,2.2927054852112145,3586760.9741626983,1.8916227749197847,2.6944051939078824,850,-0.6698199321324857,811,projection_xy,0.4312378156746234,17,0.4000237070403511,1.435241784055497,2416165.1569112465
0.5674111874947497,1.397681901826967,9337454.31251946,1.1858071555002374,2.377781603654967,850,-0.2844539566248437,811,projection_yz,0.35540845040818236,17,0.6524409662046282,0.9135472453105952,6093581.15721505
0.75805316321554,2.0615143413496564,3696515.912850822,2.048895781242317,1.5151900847927067,850,0.025369094641878837,811,projection_zx,0.3816651226800241,17,-0.10767627901903942,0.7812948373573988,3422387.7044052496
0.7223276625503823,0.5940564877186852,1994077.271697035,0.5535548476891932,0.8841835125061088,450,-0.2434725992193661,1420,projection_xy,0.2462901916017648,9,-0.07536941641362274,0.8643616258442427,1543083.251763203
0.9547948964384178,0.7212474710072514,1222042.1859512143,0.6701123516274615,1.3385911710918457,450,-0.3384224395723576,1420,projection_yz,0.20078772811277937,9,0.27716955913282804,1.0656187296906343,966537.9594060815
0.5882035782167034,0.6928735029965728,1652000.8367027328,0.6393389522993836,0.17950056460330543,450,0.05656522233992506,1420,projection_zx,0.28547995579405205,9,0.37473785099314344,0.7720451328226022,1263786.1122915992
0.6447149263088203,0.20939298545779106,22600780.2044523,0.22986442217232317,2.3730986658366975,400,-0.15693511668734997,1266,projection_xy,0.06404047860704437,8,-0.02931061931198999,0.530215161915814,21448011.865973484
0.41124046338356723,0.20348000820832218,29318790.845990542,0.21326636111489572,0.8073291353292382,400,-0.10160633970007829,1266,projection_yz,0.07439484296104945,8,0.1718121155590211,0.6532105245773203,22624466.3757837
0.32726255585519604,0.19270697645471432,32047476.699566822,0.20520015462681807,0.3995698025513408,400,0.01953802421814863,1266,projection_zx,0.018637653081841263,8,0.09494331493963833,0.5618058945335191,25428447.296239886
0.48484321475481296,1.2326869946196386,144867.88073140586,0.9330160105832648,2.284182230658825,650,-0.06717284712492379,1720,projection_xy,0.1083538719790959,13,-0.09560414795591515,0.8262072588648868,86767.32856481265
0.4236888188725533,1.4652243259636653,137063.24326649914,1.0684545878981564,1.1466040071929449,650,-0.029613293293624377,1720,projection_yz,0.28523843499145446,13,0.09573363405388917,0.791046525630999,78869.28593111329
0.5953233853432621,1.5203137508855489,106882.54274466928,1.177178477533878,2.8348446656106816,650,0.09664216629104054,1720,projection_zx,0.26567311892403184,13,-0.013462777200635635,0.8654294627306838,69585.7687074972
0.46689045018066966,0.3201283918716321,42503779.102503866,0.3223990121028668,0.0892362905501796,350,0.37103024678134383,1006,projection_xy,0.4355397043343253,7,0.24740720094581792,0.6059983339792926,35342095.053801894
0.4227149632249997,0.23042061143733247,59271231.41128613,0.23802813923671232,1.551805829753081,350,-0.012235958263059133,1006,projection_yz,0.2360528543484528,7,-0.3796337647120875,0.5318449514126333,49593895.98186514
0.5054848881106889,0.35440679195916086,36090965.14434663,0.3568656558881421,1.058351741468683,350,-0.2521301031954453,1006,projection_zx,0.471387787136635,7,0.03100627270478812,0.5879693077704748,31074880.678614575
1.6560618166005832,2.607216789702335,981153.3158228177,2.6096471161846018,1.7938786399462927,800,0.08859133155806825,916,projection_xy,0.5000796071951574,16,0.48267251393063554,1.574734278416821,932209.2447717077
1.1024031366801221,2.7258945974706825,1453838.20554332,2.312877641910907,2.452246390568561,800,0.2815978473553862,916,projection_yz,0.5668742894766433,16,-0.03964539548005913,1.323959648293608,1042479.2107905113
1.0375161719510748,1.7989224564997908,2390153.2101664697,1.4542207347575888,3.1299130904613044,800,-0.5213133904964553,916,projection_zx,0.3583951943251421,16,-0.3017682278237665,1.3397527311675956,1524246.4568530396
1.0808144949254546,0.9652474999184758,1482738.7858460636,0.9435034429607108,1.2995313024035866,650,0.24696985925028792,1129,projection_xy,0.32691703750350637,13,-0.4275765325468385,1.1081274987448704,1268999.7306306155
0.6404687680323762,0.8719454089777541,2580056.1918982477,0.8101792372775753,2.970922880069338,650,0.29855241444598396,1129,projection_yz,0.4382823066975736,13,-0.20027234016051748,0.8637607449264002,1925899.530923903
0.7320946468049233,0.6389254333835523,3401083.5546214553,0.6144199442863697,2.0031729003616867,650,0.4184586672299875,1129,projection_zx,0.26335286302368477,13,-0.2763291787397559,0.877076672053651,2636848.8857232635
0.6392568822394461,0.39149628471339254,23991050.94457568,0.3215951208253018,1.1843464246481348,500,0.1456487841202801,1112,projection_xy,0.31211810168618453,10,-0.2480634667585182,1.0349470763843598,13273118.916632881
0.7098991877764861,0.4999118779015703,16057218.973559892,0.3410114744928997,3.0805497617729785,500,0.07995156613158362,1112,projection_yz,0.08181487459317317,10,-0.1649497732632671,1.3626099962959495,6645692.801687024
0.5371150484299284,0.31132559780167496,27803044.674094655,0.31342174743521706,2.9919871469509265,500,0.24382746519140233,1112,projection_zx,0.20905259434348886,10,-0.023086997867642126,0.6896344480146369,21584595.071967147
0.5767266699548435,1.212222982444764,277758.78445831937,1.098118318872871,1.4057004241107407,700,-0.13281181435425218,2957,projection_xy,0.11731390148386886,14,0.08826922958852472,0.7508826069142892,212806.80970173213
0.3747662648767663,1.6567666210243175,229251.05075655383,1.3913532595153328,1.1422956730306844,700,0.20014762735546218,2957,projection_yz,0.3563469362780023,14,0.1897797529683835,0.6117628096569576,161113.77463102812
0.486126244674152,1.7168137876136516,221484.86404249893,1.4210138795751868,2.9386979043493717,700,-0.06626931170606674,2957,projection_zx,0.3817219607816472,14,-0.22180306256699023,0.7445677230436365,151932.22839049064
0.5831707634645648,0.47634574725712897,3700383.0187518923,0.45135253603663433,1.8803623362678898,400,0.6180145495565383,1801,projection_xy,0.1488978206750316,8,-0.1768832422466348,0.7743224893666185,2850673.105604032
0.5428521162134683,0.5354814374452368,3676816.911849789,0.4645759729117192,0.7080935339537504,400,-0.26682377886137193,1801,projection_yz,0.27114506752477857,8,-0.6598143963867931,0.8556934849332077,2432847.229051659
0.9773196179323697,0.5033888915845041,2553747.25714578,0.5149699155170456,0.4126467758453458,400,0.16660170114516146,1801,projection_zx,0.1452904583000529,8,0.24146228611633008,0.9336420439814747,2357060.0218230924
0.36333512858270234,2.0182768607989954,1618459.462425058,1.84413610576306,1.3837729584314644,800,-0.3953794910017128,1158,projection_xy,0.2580191834082063,16,1.210720448719772,0.5639005887190318,1268977.7037263266
0.4391853271958096,2.1198457438182277,1515082.2934545565,1.981690513272665,3.0827855508033473,800,-1.071189843190892,1158,projection_yz,0.3432976562778476,16,0.3013509078217489,0.592425256701485,1238927.8654030934
0.7135404589106483,1.736707152181793,1639608.3711448004,1.6886429789720003,2.169157305662768,800,-1.2219113203313172,1158,projection_zx,0.2079118819997944,16,1.0890931232707932,0.7866291596083533,1436692.5417543615
0.7328175852549953,1.0779025636910629,984580.6764600241,0.923769896256759,1.3398940438163969,500,0.190822657714982,1487,projection_xy,0.41052114396020273,10,-0.2003681091239318,0.9932665035924799,684937.6933949561
0.6608958900437549,1.0807100854234784,836135.556802529,0.9806707517447957,3.004529104956365,500,-0.04024783471196484,1487,projection_yz,0.32977283074834185,10,-0.2584352685495755,0.8404753488056035,644791.8568986458
0.996206223317839,0.8368893243159734,1053222.3721378609,0.7229102894619326,0.3647592625871354,500,0.1884792821129627,1487,projection_zx,0.11900529264570435,10,-0.05223702903176911,1.1962888227193655,736703.6737466265
