pixel,sim,view,lum_g,mag_r,lum_r,mag_u,FOV,lum_u,mag_g
550,1109,projection_zx,23931779.4816,-13.645659054707219,21196473.9584,-11.906974813488286,12,29026182.7584,-13.117437480999408
550,268,projection_xy,526357941.45280004,-17.26021612783758,591679402.8032,-15.088482137608935,23,543741968.3840001,-16.47320294940272
550,268,projection_yz,1272713314.3040001,-18.078203130277657,1256843640.832,-16.132938280896276,23,1422903056.7936,-17.43182646860469
550,268,projection_zx,558688737.6896,-17.333705761824575,633114565.0176,-15.080356620340456,23,539687858.9952,-16.537924791839828
550,4707,projection_xy,3536895.1808,-11.570857456394792,3135761.2032000003,-9.927137553191386,13,4686569.0624,-11.041555473204747
550,4707,projection_yz,3537001.2672,-11.570812781784364,3135632.1792,-9.927211851024719,13,4686889.779200001,-11.041588038523214
550,4707,projection_zx,3537023.7952,-11.570795762401618,3135583.0272000004,-9.927163837935826,13,4686682.521600001,-11.041594953812604
550,1406,projection_xy,8534783.590400001,-12.418559354463975,6845792.6656,-10.87755630483807,11,11246632.96,-11.997981283841684
550,1406,projection_yz,8534633.6768,-12.418557990257542,6845784.064,-10.877462822855474,11,11245664.6656,-11.9979622127017
550,1406,projection_zx,8526988.0832,-12.417914023404697,6841724.928,-10.8761847451723,11,11232434.5856,-11.996989140100416
550,20157,projection_xy,2617125.0688,-11.228533919336622,2287776.3584000003,-9.6183507490592,21,3526470.8608000004,-10.714561193676333
550,20157,projection_yz,2617179.7504000003,-11.228530906309778,2287770.0096,-9.618319347616932,21,3526368.8704000004,-10.714583878558054
550,20157,projection_zx,2617127.1168,-11.228537223937094,2287783.3216,-9.618340660341428,21,3526438.0928,-10.714562043305916
550,188,projection_xy,880383885.312,-17.815504071196067,986737488.6912,-15.51770868838544,20,807390203.0848,-17.031680211395333
550,188,projection_yz,1042097792.6144,-17.98506104803299,1153518115.2256,-15.694832106517541,20,950457807.6672001,-17.214771189923084
550,188,projection_zx,800338214.9120001,-17.73725598146671,918126224.9984001,-15.37521271701062,20,708084498.432,-16.92818388569726
550,422,projection_xy,475617820.67200005,-16.967023802903796,451657806.64320004,-15.05082945805177,19,525208544.8704,-16.36314529650309
550,422,projection_yz,823803563.2128,-17.423743409943945,687855737.2416,-15.891383127385161,19,1139077441.1264,-16.959559165216056
550,422,projection_zx,606350186.9056001,-17.199158976318664,559324174.7456,-15.352175312851735,19,693218469.4784,-16.626808789440005
550,831,projection_xy,37879690.0352,-13.845306705404647,25475497.984,-12.685376882859636,16,59449848.6272,-13.616016041419892
550,831,projection_yz,37826442.0352,-13.843227021157704,25426747.392,-12.687648233432775,16,59574347.3664,-13.614488733409738
550,831,projection_zx,37659623.424,-13.841480240012158,25385872.588800002,-12.676470193802025,16,58964154.777600005,-13.609689932477208
550,1698,projection_xy,31111672.6272,-13.899524515732823,26779952.7424,-12.256419504788855,18,40046798.4384,-13.402308400741559
550,1698,projection_yz,31145200.844800003,-13.898848027602243,26763272.192,-12.260178455520386,18,40185685.606400006,-13.40347783959123
550,1698,projection_zx,31442999.7056,-13.906026326895239,26940802.6624,-12.274075417717434,18,40703351.1936,-13.413809929093132
550,972,projection_xy,30459825.3568,-13.782451618733278,24042556.6208,-12.285265296119452,9,41125019.648,-13.379318522385526
550,972,projection_yz,31368616.3456,-13.805102086071633,24549397.299200002,-12.324786905448985,9,42649580.339200005,-13.411238406504994
550,972,projection_zx,29874205.4912,-13.76986506474602,23765449.1136,-12.248385676256031,9,39751568.588800006,-13.358240909963628
550,681,projection_xy,189787838.8736,-15.905953385272992,169973553.5616,-14.159766914675146,15,231156849.0496,-15.365670951217405
550,681,projection_yz,185427637.04320002,-15.891619560537729,167744320.3072,-14.10389053286713,15,219561512.1408,-15.340436160023478
550,681,projection_zx,162633049.7024,-15.800136605222344,154189443.8912,-13.886117698660659,15,179658214.60480002,-15.198022014966602
550,976,projection_xy,113434886.14400001,-15.226744744792482,90928054.272,-13.808346532768002,14,167239404.7488,-14.806866598689885
550,976,projection_yz,120461551.2064,-15.277364097333125,95267690.90560001,-13.857295056642776,14,174951641.9072,-14.87212112840888
550,976,projection_zx,109705474.8672,-15.206353665136179,89236281.7536,-13.696850562550356,14,150917716.3776,-14.770570754107316
550,1803,projection_xy,2852309.6064,-11.304300064961797,2453126.9632,-9.702480180168624,10,3810588.6720000003,-10.807991661516594
550,1803,projection_yz,2855839.9488000004,-11.305345128788652,2455489.3312,-9.704102227986521,10,3816285.7984,-10.809334661033523
550,1803,projection_zx,2857583.2064,-11.305728474318256,2456356.4544,-9.705190087121576,10,3820111.4624,-10.809997212326456
550,790,projection_xy,153020674.86720002,-15.499474774179285,116893378.15040001,-14.163483572951709,11,231949493.86240003,-15.131875282503634
550,790,projection_yz,155961930.5472,-15.50415652280743,117398516.5312,-14.25043464525595,11,251289219.8912,-15.15254650596682
550,790,projection_zx,165264791.9616,-15.54699511949063,122123164.0576,-14.33464239614285,11,271554471.5264,-15.215450853144555
550,172,projection_xy,809442685.7472,-17.7372791692274,918145833.3696,-15.400533532524406,18,724792036.5568,-16.94046525766189
550,172,projection_yz,744293243.2896,-17.662651649645277,857157559.9104,-15.304800467080923,18,663621101.1584,-16.849360191187316
550,172,projection_zx,1445630522.1632001,-18.303239252354544,1546306925.3632002,-16.144097617394404,18,1437603253.4528,-17.570143272697763
550,548,projection_xy,441160722.0224,-16.802759370955854,388243102.1056,-15.037942479579556,21,519011513.13920003,-16.281492097088773
550,548,projection_yz,433437566.5664,-16.770086543547308,376733827.072,-15.112539192295245,21,555924324.352,-16.262316373628465
550,548,projection_zx,628509953.2288,-17.0768122048217,499717872.0256,-15.588986776687896,21,862173580.4928,-16.665780399160425
550,697,projection_xy,297397439.6928,-16.28072857185422,240044317.0816,-14.786304099912957,14,411643858.1248,-15.853343063355934
550,697,projection_yz,259065878.93760002,-16.179248723419967,218624832.3072,-14.559808866981193,14,334136213.504,-15.70352554167975
550,697,projection_zx,330382940.5696,-16.349288872969062,255691063.296,-14.963625844388886,14,484674686.15680003,-15.967544035726776
550,556,projection_xy,404953471.38560003,-16.6762750686584,345549307.90400004,-15.105360253699313,22,552260652.2368001,-16.18851281555935
550,556,projection_yz,477653526.11840004,-16.821826434510108,395121419.8784,-15.339633949022996,22,685257156.1984,-16.367782470320684
550,556,projection_zx,396194584.9856,-16.656732672897498,339385332.5312,-15.080700310588917,22,539858724.4544001,-16.16477133873989
550,855,projection_xy,67798191.3088,-14.713741601443877,56688718.6432,-13.104270070213477,17,87439572.992,-14.248045270247113
550,855,projection_yz,68659766.8864,-14.725612273147886,57311913.5744,-13.11776795750523,17,88533408.1536,-14.261755811439665
550,855,projection_zx,67360935.11680001,-14.708732420858192,56427780.505600005,-13.100519490884551,17,87138041.856,-14.241020268721831
550,307,projection_xy,561983206.1952001,-17.35730472180242,647026232.5248001,-14.926359544104614,18,468321199.7184,-16.544308344235247
550,307,projection_yz,636882622.8736,-17.46844638927231,716767913.5744001,-15.080474641009332,18,539746526.8224,-16.680148498674107
550,307,projection_zx,572695458.6112,-17.36112589720034,649307409.6128,-14.9666448600879,18,486024255.8976,-16.56480934809275
550,1057,projection_xy,18148378.2144,-13.106187942454119,12896598.4256,-11.88747201316324,13,28509447.7824,-12.81709455359473
550,1057,projection_yz,18447604.121600002,-13.117566025590056,13032460.288,-11.913084499511363,13,29189980.16,-12.83484992565044
550,1057,projection_zx,17536575.0784,-13.082864209762834,12622508.851200001,-11.82662986088808,13,26955782.553600002,-12.779861947234322
550,1904,projection_xy,2499155.1488,-11.19694925899452,2222182.4,-9.528860739316539,11,3247463.6288,-10.66448304545435
550,1904,projection_yz,2499023.2576,-11.196921140859489,2222124.8512,-9.528871009996145,11,3247494.3488000003,-10.664425744958322
550,1904,projection_zx,2499015.68,-11.196901127508395,2222083.8912,-9.52893687697847,11,3247691.3664,-10.664422452757213
550,1189,projection_xy,30629946.9824,-13.745562040468174,23239394.9184,-12.612272932766224,13,55578800.9472,-13.385365612709295
550,1189,projection_yz,34653922.918400005,-13.822376921277916,24943119.5648,-12.86359137575803,13,70054582.6816,-13.519381012620544
550,1189,projection_zx,29907727.1552,-13.738104458664358,23080317.7472,-12.529987403984602,13,51522266.7264,-13.359458524933634
550,327,projection_xy,966585850.2656001,-17.700508956889017,887571978.6496,-15.821982656567599,26,1068545605.6320001,-17.133101083161336
550,327,projection_yz,825980511.8464,-17.562268730872084,781461330.3296001,-15.614519378189186,26,882689074.7904,-16.96242450178336
550,327,projection_zx,848194699.264,-17.598561164136278,808024381.8496001,-15.64650920611199,26,909083305.5744001,-16.991238885094695
550,537,projection_xy,254675596.0832,-16.075627949802545,198724393.3696,-14.614574031547406,20,351422539.3664,-15.684968328308342
550,537,projection_yz,267554337.58720002,-16.117763101795916,206588071.1168,-14.685151048667652,20,375025172.48,-15.73852999035862
550,537,projection_zx,243553638.80960003,-16.0447824212089,193158119.424,-14.540595353120771,20,328275250.3808,-15.636486556316632
550,1653,projection_xy,4455959.756800001,-11.589422484554854,3189840.6912000002,-10.622714251904583,8,8893766.0416,-11.292353149826988
550,1653,projection_yz,4466559.385600001,-11.59245140870964,3198751.9488000004,-10.6160444699326,8,8839298.2528,-11.294932781425478
550,1653,projection_zx,4457339.699200001,-11.591226085373295,3195143.9872000003,-10.611448569668067,8,8801960.7552,-11.292689333625932
550,515,projection_xy,292798935.8592,-16.102063652765324,203622357.4016,-15.10791030254692,21,553559261.184,-15.836423735001771
550,515,projection_yz,287898311.06560004,-16.092003705582982,201744397.1072,-15.057624055061545,21,528505634.81600004,-15.818097792821797
550,515,projection_zx,244301456.9984,-15.975534258509368,181223161.856,-14.736801880612532,21,393297107.3536,-15.639815142714786
550,828,projection_xy,159901391.2576,-15.356536825897953,102474245.7344,-14.595458832602539,15,345289628.0576,-15.17963060609589
550,828,projection_yz,154659048.6528,-15.334176991661737,100385456.128,-14.527719053149688,15,324405061.2224,-15.143438335985683
550,828,projection_zx,155158996.5824,-15.336877550348943,100635456.3072,-14.527581211528048,15,324363878.40000004,-15.146942405856139
550,796,projection_xy,114680214.3232,-14.763471082152835,59345587.404800005,-14.59394982596524,13,344810061.824,-14.818721239795293
550,796,projection_yz,124942326.16960001,-14.833512481325725,63300186.931200005,-14.711057696187474,13,384081225.3184,-14.911773968392241
550,796,projection_zx,107094527.1808,-14.720353447310464,57034991.2064,-14.47616431135966,13,309361115.13600004,-14.744418194448714
550,82,projection_xy,1239188452.1472,-18.323778613492813,1575837551.8208,-15.617248478604424,15,884910587.904,-17.40284339407583
550,82,projection_yz,1307386157.4656,-18.369441215401416,1643525649.2032,-15.696340430729322,15,951779118.2848,-17.461009705918997
550,82,projection_zx,1459260017.8688002,-18.48414546434214,1826661964.1856,-15.81797430628906,15,1064607993.0368,-17.580331708596418
550,207,projection_xy,1887964653.1584,-18.480875434559188,1821168684.2368002,-16.430726101393454,32,1871933603.8400002,-17.85998464773092
550,207,projection_yz,1923686072.3200002,-18.49704495800173,1848493735.936,-16.4526419829306,32,1910103028.5312002,-17.88033550165703
550,207,projection_zx,2071760522.4448001,-18.554952520239212,1949759333.9904,-16.578736898631625,32,2145333228.3392,-17.960848883243436
550,966,projection_xy,39767310.336,-13.897686762795905,26734662.4512,-12.677571515594352,13,59023995.699200004,-13.66881554612632
550,966,projection_yz,39948055.3472,-13.900712615149109,26809273.548800003,-12.684356894736425,13,59394025.062400006,-13.673739107276708
550,966,projection_zx,39612334.08,-13.894793766709975,26663521.4848,-12.67080727265176,13,58657413.5296,-13.664576082796847
550,886,projection_xy,72988255.84640001,-14.845723179507592,64016108.7488,-13.098085001110608,18,86942875.648,-14.328132464293537
550,886,projection_yz,73856457.1136,-14.854758546725469,64551066.009600006,-13.114304656537914,18,88251452.6208,-14.340971176886184
550,886,projection_zx,73346305.2288,-14.849475606031882,64237738.3936,-13.104434437247384,18,87452811.264,-14.333445603588705
550,1360,projection_xy,7391437.619200001,-12.145592537992572,5323987.3536,-10.79560838366729,12,10429016.4736,-11.841822289953337
550,1360,projection_yz,7386098.073600001,-12.145325958110307,5322680.32,-10.794727376948888,12,10420557.4144,-11.841037674933935
550,1360,projection_zx,7389671.424000001,-12.145482856357772,5323449.5488,-10.795384061846082,12,10426861.9776,-11.84156282064331
550,2605,projection_xy,12315593.9328,-12.963021977747635,11303392.0512,-11.212189717326122,16,15306499.6864,-12.396138402499885
550,2605,projection_yz,12315630.7968,-12.962970593626766,11302857.1136,-11.212242943249585,16,15307250.073600002,-12.396141652405637
550,2605,projection_zx,12316341.8624,-12.963016154860705,11303331.4304,-11.212266998651437,16,15307589.2224,-12.396204337573144
550,584,projection_xy,636278590.6688,-16.996388349556597,464039916.3392,-15.689412844795324,21,945725584.1792,-16.679118276144834
550,584,projection_yz,719598439.6288,-17.08905351670768,505383904.8704,-15.879272891691649,21,1126442834.3296,-16.812725532385087
550,584,projection_zx,629055632.1792,-16.987670358276752,460328796.16,-15.679051213774024,21,936743062.7328,-16.66672263777872
550,679,projection_xy,167551513.3952,-15.71118915557897,142061259.9808,-14.211523478668429,15,242442856.03840002,-15.230370887295072
