2783,9,projection_xy,450,118028.37391324772,1.3698801362084871,0.26958568046905024,77950.68242907328,1.7841187829574483,0.5217457420314535,0.006950079282314136,0.11080035190878385,0.14127389354765402,2.162891192686004
2783,9,projection_yz,450,113778.80645777399,1.368457533910682,0.33109150264898457,72967.99785550115,1.759962377410979,0.6117403790468013,-0.12942331531713944,-0.8330677217920293,0.12238631770081532,2.922414295282305
2783,9,projection_zx,450,104199.38333976228,1.410600799212656,0.47463517376403835,73407.8478315667,1.6827635285466425,0.6941391990413991,0.8187080745508784,-0.0338606986426183,0.03975833608253961,1.377723424231192
1251,24,projection_xy,1200,1652258.096685806,2.9708210119211405,0.6344558469029379,1180845.518624756,3.458510975053152,0.8968520249397471,-0.25245293837126526,-0.6584322619987732,0.24427671200398954,1.9166087133749414
1251,24,projection_yz,1200,1662715.0779833351,3.3256473382002136,0.5220471101340866,1252959.9504363388,3.7445060659153824,0.7572986837937398,0.7823829179084115,2.8034286779328177,0.33376112323029106,0.5890185999613884
1221,15,projection_xy,750,41448345.44349106,0.7183548171000091,0.4073223128530361,11809028.987105403,1.3660802205581681,1.3499909466653983,0.07135043929671331,0.23898093358962397,0.6402022371932655,2.0753697137390748
595,21,projection_xy,1050,12387127.056547824,2.7707815550810033,0.7689058531915406,11470758.98003542,2.795983976322467,0.7980099086134791,0.7287773490252909,0.9126175642708303,0.3624921370467382,2.7729071832488534
595,21,projection_yz,1050,12869175.925173772,3.9466113682325203,0.5791615023803258,10720068.408735009,4.2316086102247485,0.7210681751163905,-0.8868449807960805,2.509029355182435,0.6957460834138409,1.949347112177147
595,21,projection_zx,1050,6709363.144983817,3.8503553290486403,0.6838780779786567,5926647.048493675,4.0106812159105685,0.7683999982383536,-2.3627128547645175,-0.6872423276445364,0.3545272496081178,3.0108182575117226
576,32,projection_xy,1600,9447027.090163024,3.4834786300170286,0.334562335896275,6276588.512672876,4.3171553111072125,0.6689571073200271,1.6022008937806997,0.8983798548321735,0.15006318452259185,2.4676640787490967
231,20,projection_xy,1000,5547625.218378566,6.533104054440947,0.3222055571217969,4961155.29183914,6.851761688530863,0.43459077686029635,1.7334614761197047,-3.974193994455749,0.52667111705572,2.181529130620607
231,20,projection_yz,1000,6362756.852893623,5.285080034898364,0.1868194711484171,5800339.0531695215,6.305540088221931,0.22955186645181225,3.7304662335417693,-0.20314101858961686,0.2000199010880211,1.8027160373924964
231,20,projection_zx,1000,5793360.921473813,5.872183243117109,0.1805079985450061,5323951.216000487,7.267927592762502,0.24056917336583875,0.2695832309648719,-2.3310369012651013,0.5088203798206443,0.4547244690587746
4036,22,projection_xy,1100,159931.4721926798,6.144263135309254,0.8891895316860637,162559.39966289495,6.032409951075622,0.8479650104396896,-5.467448012906615,-0.7276205752436096,0.19155930572720184,0.4670908601835748
4036,22,projection_yz,1100,91955.90837340456,9.307529084329309,1.210247409647559,42971.27162865784,16.530960724224784,1.722183532391779,0.6312862520442876,-0.32610009863626443,0.6055579755266868,1.367439086533242
4036,22,projection_zx,1100,109474.6927544936,8.003169938331109,0.6517297691426939,53446.71966896558,14.385536893679564,1.0997176674408677,1.4929311671927377,5.9258080218271,0.5426987538391057,0.0004286752460203047
98,14,projection_xy,700,2430899.2300012256,7.575708819820506,0.19081157277098687,2264962.35767016,8.848121122605209,0.17485800054376766,-0.367393391633763,0.48848285799923835,0.14580974758250245,2.9804375554644444
98,14,projection_yz,700,2294424.6320423028,8.8510341525221,0.23381829782142488,2256175.3021505773,9.294652379514014,0.16826661132215182,-0.38988162598109094,-0.5196230635277463,0.18144190090010615,1.6510269230865902
98,14,projection_zx,700,1736850.3850498653,12.12014698000323,0.3311548988674529,2171456.2839090563,9.68907368582522,0.08787300398090675,0.3991805073735789,0.19100530293240356,0.14962677831245708,2.5010648622510914
1917,15,projection_xy,750,380042.99485674227,2.5371190128445034,0.5033562353071522,291696.1106921654,2.834853964268125,0.7004419941962342,-0.31481397324302396,-0.15829311988231934,0.2723128873588471,0.13368150281742075
1917,15,projection_yz,750,297184.33976345096,3.00071326049487,0.7072072338522282,274200.417994156,3.0513883002565065,0.740899020940852,0.27598535202814883,-0.10434223152283435,0.3310514037584143,1.8221663473667036
1917,15,projection_zx,750,296309.3623665433,3.3954691258170002,0.5535152648513707,247235.12557758595,3.679224937694987,0.6723317487613916,0.14737948451498972,0.4283970606453114,0.4747185149446762,0.7359138660286106
2368,23,projection_xy,1150,164122.1163003724,4.5578100750722585,0.8039144979562433,151859.791803457,4.689583073668237,0.8389952943625557,0.8303700512060384,-0.5784282192821338,0.19751485333894697,0.39182685262889194
2368,23,projection_yz,1150,188689.9488233903,4.134952712683276,0.7852324264013957,185051.5025331572,4.075176890121031,0.7765487070633611,0.5929767515995309,0.21747771415209746,0.1181537526027911,0.7847732856167475
2368,23,projection_zx,1150,216074.0099418017,4.246900291115134,0.6932113300781392,162698.84298742109,4.987155023098905,0.8849596424854614,-0.3983528043077029,-0.8302695403266527,0.3676155639452333,0.9452470276557676
5674,13,projection_xy,650,103344.22853518717,1.9768102373491137,0.6552637095484188,71177.82010355336,2.4531418634405058,0.8880336449533104,0.396002948059784,-0.2885401932818226,0.15843445839870582,2.7793841570441593
5674,13,projection_yz,650,99870.2178809946,2.145722742142855,0.5664806865701414,72699.33800123874,2.5577424328896767,0.7663338197685174,0.31377626748577037,-0.7813663816286353,0.21286929868336815,1.425881098455477
5674,13,projection_zx,650,116830.53723187727,1.8627330329699465,0.3082197222410288,72315.02414378648,2.4743949907967324,0.6187927298294877,0.9084072457891431,-0.35223191785589286,0.11241758674894496,0.34244461793700864
397,24,projection_xy,1200,42631.15863752244,42.2186389773446,46084.421416040546,940518721.5635256,0.21222179912058475,0.9114117832982658,0.1499656849825131,-0.04090545875430643,0.42859341571816767,2.8042198863656904
397,24,projection_yz,1200,995360335.4111701,0.3353629234543912,0.19163995771764983,1000349.5814914275,20.78195554012821,5.784371112712388,0.23310528461955257,0.26933937066519514,0.36685843031405146,0.6555948270768326
397,24,projection_zx,1200,13702189.298098521,3.064730565723579,3.4777291455051413,1000057.7440226221,16.121099962930405,5.250676525284566,-0.36131989370324735,-0.7523719757948142,5.91308158054663e-36,2.9506757898436105
2454,14,projection_xy,700,107346.36570700307,1.6542998941286067,0.3971630011858251,61661.36947730409,2.357640003775997,0.7493004298483031,0.6586519138833872,0.2448184432939471,0.30605148870881926,2.5110918581407837
2454,14,projection_yz,700,116718.10505282815,1.4944997849352712,0.46462512755359686,69341.84758990828,2.029171869319767,0.8016738561148089,-0.26250089607317484,0.4941243026532277,0.18106302118990159,0.3519419996092097
2454,14,projection_zx,700,126608.94103992882,1.5206885549938345,0.3388604739364802,75056.10573825226,2.0787124338914977,0.674367724436926,-0.44492161822099446,-0.676017377974347,0.26095269339642624,1.349852415872249
325,21,projection_xy,1050,2657320.4549869047,7.580419836064623,0.4086648957469882,2508927.037423737,7.7709786290830225,0.4278211712032302,0.6879869629268706,-0.3107269939954531,0.23371697887942655,1.980884382766103
325,21,projection_yz,1050,2827845.6149478965,7.255863240830651,0.3431739368751109,2586822.743234164,7.552531908918189,0.4041057276875907,0.20572527922737943,1.124633356548887,0.10629305202245583,2.0988161267381145
325,21,projection_zx,1050,3224724.687178609,7.136742925272574,0.294296440366803,2975719.0126342247,7.476073514018797,0.3390552604288935,-1.1656810439619427,-0.5760764446350163,0.21292785469414285,2.8718774391618958
1808,12,projection_xy,600,498836.40408741793,2.198673413515572,0.5769921229692205,416852.61117090104,2.3336949359860983,0.6922419252343378,-0.9834593184133199,0.11936911589678689,0.1451593752799631,2.6331763257830048
1808,12,projection_yz,600,535132.8603388856,2.0826948151810343,0.5533692191037867,442459.39731685165,2.2100273647372917,0.6849057805049907,-0.18806667005663052,-0.3667801687595895,0.09074081947501342,1.7264444795331464
1808,12,projection_zx,600,389669.0033934061,2.590762312701463,0.7888363017886073,365739.36076499696,2.6001952933570265,0.7980931797214794,0.3006714444586023,0.9782510136846859,0.24278171206970633,0.7875612329098978
4363,11,projection_xy,550,324992.8870112635,1.616058062111939,0.4938100082681346,231014.80113651155,1.8696326867002822,0.7279437358330431,0.755294400638788,-0.808250218248061,0.24380024907833353,2.730793633940788
4363,11,projection_yz,550,265895.54349247523,1.7533245175461278,0.6815306071397961,203995.28829425314,1.959789704412533,0.8447414102254517,0.7637343527044212,0.7822242702524868,0.23814585203105862,1.2682846305497826
4363,11,projection_zx,550,305043.5771247393,1.9075413846307852,0.44074189210431286,219811.38772537286,2.211255553014399,0.6668965912975925,-0.7800221962207884,-0.7744772677401576,0.3965444245215514,0.7817627666012861
1492,31,projection_xy,1550,512815.40446809883,5.5577976685634205,0.8641354927764942,417716.4650131597,6.169646504571172,1.0084478104262518,-2.4750252910723494,0.505527862834339,0.19143483189429325,2.9440727630997365
1492,31,projection_yz,1550,908081.8945271113,4.389797536542797,0.6491566426410357,753383.5203819943,4.749947453329828,0.7880909024291112,-0.5631367037493107,0.9154480889587645,0.16947163783924216,0.24718426269507177
1492,31,projection_zx,1550,733183.3788635198,4.996002359901625,0.7091703343173538,551800.5262484227,5.752737903144465,0.9260217658827185,-0.9326187419524155,2.4356430877991633,0.3121456303847088,1.6412971435269732
2361,30,projection_xy,1500,299574.0350058895,4.998367908887443,0.6165173898639031,229586.80522724692,5.738079612740205,0.8113644719112864,0.2153460901055602,1.7506968250413752,0.03975425105626678,1.0557418588305296
2361,30,projection_yz,1500,348469.91013538354,5.062164122281148,0.5848287794235016,285874.89557331253,5.574005545551495,0.7242786370542301,-1.8136538353112286,0.6237765166032407,0.14927055837262693,0.12076176142960904
2361,30,projection_zx,1500,357477.1609656775,5.155631565054312,0.5952465427371031,285139.1521147521,5.7670805445516855,0.7586734296113413,-0.527274361574936,-0.22337635559795188,0.229342335167412,1.0663616253104173
1496,30,projection_xy,1500,412023.9403746543,6.516886416907265,1.1590487487050365,524199.7317590405,5.583896536294475,0.9263826844054861,-0.945740594192513,-1.1117336928683226,0.3264892149798485,0.869099615523627
1496,30,projection_yz,1500,179384.26456400752,10.10080309259726,1.7882660320871124,433434.29807210027,5.718418511179049,1.0027479870878697,1.0687104857627332,-0.12126544366716965,0.20727514079794312,0.7035342425651798
1496,30,projection_zx,1500,315959.2449729716,6.528426254822648,1.3702678114711973,474624.28747347236,5.0442050448726885,0.9834789790675453,0.1545392610221597,0.8424123791089405,0.09812484623942237,0.57623055530917
1350,17,projection_xy,850,942167.2539435603,3.480750979538398,1.3922795111542612,1077233.2660375023,3.1284559749396776,1.1912804633581127,-2.0164810757571803,-1.3445521670158758,0.4860925437854962,0.45140193297116227
1350,17,projection_yz,850,1526362.4194526423,1.834496823068017,1.1334326660531044,1121125.1984571794,2.078884603827035,1.3106823672653911,1.2429469337160781,0.5757429490849846,1.4102721655491784e-24,2.5919006366599717
1350,17,projection_zx,850,925464.2047054525,2.918993722909085,1.2530949499674355,868019.8302885541,2.9346221214931845,1.2295926907196628,-0.48952227963525263,1.955039896601103,0.3265918147047571,1.4075285643458564
682,2,projection_xy,100,8331415.818879013,0.80344084540518,0.16655440641905825,7339018.696482511,1.2097823258991878,0.20157298207070284,-0.11380269458054948,-0.10493966589695465,0.1818686106527103,2.1462895900323
682,2,projection_yz,100,492169.83924534975,5.132193907949923,140708.29303292438,1000000.0000031189,2.3405226712795097,2.73401981946628,0.5378144201183271,0.3355843304364807,3.278025533982447e-11,2.1258830974554633e-09
682,2,projection_zx,100,503887.03553319693,2.431387786542342,58777.67529669657,1665105.5652350252,2.312286894161205,1.9354421043156982,0.9148215501479962,-0.10564281953754152,0.23713305691989114,1.8970677250338994
414,16,projection_xy,800,13394124.98108665,2.922857029012406,0.1677567482973814,12715259.733607983,4.275639735032153,0.22480705778177942,-2.465773272967694,0.23212833587186252,0.22031603186241902,0.6031512693280876
414,16,projection_yz,800,11999468.036739001,4.526796428790665,0.30626922210469804,10671948.710095063,4.789983389923264,0.36593309976168675,-0.2965525710767409,-0.15851644671705056,0.6301789692653615,0.42346546881424035
414,16,projection_zx,800,11334763.127177872,4.588630115357347,0.44196668595791333,10044512.316339523,4.786931488445132,0.5296600990685413,-0.4592921965135428,2.77792745162313,0.5357028331671569,1.3952187724275331
1093,17,projection_xy,850,1144807.1822663688,3.408060056216989,0.6091550094114523,1128732.6061519785,3.370326726948563,0.587007094369224,0.7500537142680828,-0.7074724304488461,0.288063955052789,1.5297121600742436
1093,17,projection_yz,850,1417323.087184009,3.375002047514444,0.3040805127960927,1272203.0339451672,3.5265745732430607,0.37661132112318907,0.5682392295291016,0.2014513244917313,0.35642981853497324,2.574142892249146
1093,17,projection_zx,850,1839368.425831117,2.9628818086763853,0.36210410427578277,1664225.8306858856,3.0419044545136393,0.434489752238662,-0.1948197855849111,-0.9146663982816565,0.34977090935917815,0.6310390208412677
564,19,projection_xy,950,2412946.234743221,7.460382651368422,3.645858553905799,4073267.3610663447,5.46615023035937,2.6281606143145013,0.3606061298345644,2.032815498124612,0.640261110358215,1.506788919068497
564,19,projection_yz,950,1645484.4848691758,6.128175683657135,5.153328830278329,1202878.310909075,8.375626361347374,4.039606620331198,-2.0122069813631542,0.5590038540494232,0.5311107570821736,0.3650158019942573
564,19,projection_zx,950,4628683.57759788,3.96756525339872,4.134119777319501,5728350.847114063,3.6295962246140028,2.860595242834603,-0.5116834300949376,-0.32556125747605996,0.4865492774849664,0.2413737693022555
3526,19,projection_xy,950,212276.51592377402,2.2506844716811556,0.30862733855670565,127556.57660048273,3.0129642755835033,0.6599391678517433,0.3213062641248239,0.24318637907913668,0.07563658460657005,1.979158109862329
3526,19,projection_yz,950,199268.51302885983,2.422398031593239,0.5926234903173927,119518.76715427982,3.2380653353716253,0.9498418706106609,-0.20303371823865043,-0.045370447181684544,0.22272890446399274,0.03400427933071981
3526,19,projection_zx,950,216286.4846732346,2.453744562517348,0.5107124384975568,147803.8581295326,2.996297363908561,0.7728890534881707,0.12858322512401618,-0.3282476495601543,0.22441375782231635,1.221259952617661
2550,38,projection_xy,1900,189406.1511165428,1.836635481226787,0.8243294014765797,1053.3999096973942,75.71994638711844,4.730698516649205,-0.35904242269993975,-0.28015790116620387,0.15058830265288967,2.42854409970181
2550,38,projection_yz,1900,302609.69635558623,1.6417623250409112,0.5072991600602746,211299.03415605798,1.9245010454425466,0.7532836168504008,0.41977631460607445,-0.10174788154234383,0.3670945483545912,2.8138200363340147
2550,38,projection_zx,1900,377865.25360816374,1.2482833340404658,0.6769453336057135,254834.49938506953,1.4576134917188752,0.9464238139979897,0.09808631948100292,0.38800845886597596,0.21493122250886812,2.324159383660671
1787,8,projection_xy,400,5225223.810828484,0.7556577059329799,0.7438820455679411,2181209.190991336,1.1248899861025532,1.3628069074324185,-0.07241738578629907,1.4711804816283156,0.358661516981336,1.123193589200394
1787,8,projection_yz,400,3924033.9345939597,1.1394020067367585,0.8652848409116198,2578588.4579776037,1.3290257180694338,1.1397502995401818,-1.3892484646193775,0.06864309648205402,0.5373100516407125,2.830929028015042
1787,8,projection_zx,400,7277128.803935589,0.7426429992007549,0.5505395430522187,4566681.676200838,0.851479278523358,0.872039294569367,-0.005290695970451375,0.18207026041327032,0.3839570286363686,1.0999620785397561
3304,11,projection_xy,550,179259.37556545093,1.5343969865492442,0.3222406689352347,131093.99423113582,1.7711273913340575,0.5247383104846175,-0.15856343558258149,0.3394588512591203,0.13861756305208706,2.887074379747059
3304,11,projection_yz,550,165920.71813500093,1.659668857689156,0.33562991749742843,121385.35798801892,1.9256121862855797,0.5351086567686006,-0.3713065369479227,-0.006677840126772496,0.18376139086936671,1.4847880834316243
3304,11,projection_zx,550,115270.40438868842,1.9249708236180951,0.5849482944717125,90599.77899072561,2.1243369236856915,0.7386308266511101,-0.032745777457114565,0.11704669437797317,0.1802603283325148,2.492431340324014
1278,19,projection_xy,950,3450570.795897144,1.7826100071390831,0.2841158660922959,2462337.298384669,2.08352332301886,0.5589289438460898,-0.6893388021539869,0.49812286124639893,0.3742188884105065,1.7186631148814513
1278,19,projection_yz,950,2099602.689523598,2.183749810328477,0.4555274713113087,1698992.9448967706,2.337751476202685,0.615689394144056,-0.32152143138624917,-0.030814020410701897,0.2100906451249977,3.000358372713471
1278,19,projection_zx,950,2616629.7640100224,2.2230327096989,0.9841572496278832,2147959.67429675,2.378737456242044,1.0940583696280848,0.14290741843724,0.7273977001541793,0.49266317218585703,0.6349833609935917
3726,12,projection_xy,600,143049.3616582227,1.2836433345932896,0.6006429938559545,86585.05366942474,1.6786018639663947,0.9232607027769377,0.043026423132026814,-0.12164688213620414,0.01545522155367928,3.0627440050991126
3726,12,projection_yz,600,167941.307620925,1.2917642334315205,0.4295154022268547,99083.67096760652,1.6962870708953284,0.7860306553009303,0.14105485528706063,0.7689855399891573,0.1227128516747995,2.4687763261222706
3726,12,projection_zx,600,167488.72770172416,1.230480556137183,0.4943695147554548,95895.97091948234,1.6518147685219478,0.8656923367696787,-0.8662837474893901,-0.05235497020423808,0.1090118695360621,2.222974154927737
5912,19,projection_xy,950,95045.04326197397,2.497161190747357,0.48270459919276093,43250.03305060558,4.185817088295487,1.01527292228746,0.5275231159260643,0.030829248618404952,0.3389687357988954,0.14805884378941414
